time_overall_start	time_search_start	time_end	assignments	solution	timeout
829732852.182	829732899.143	829732924.046	68	True	False
829732925.338	829732968.22	829733247.869	1560	True	False
829733248.929	829733293.856	829733304.722	67	True	False
829733305.769	829733351.397	829733375.493	107	True	False
829733376.804	829733422.459	829733440.431	68	True	False
829733441.475	829733485.795	829733509.338	97	True	False
829733510.402	829733554.225	829733568.462	65	True	False
829733569.504	829733609.246	829733609.246	0	False	False
829733609.35	829733653.432	829733669.267	65	True	False
829733670.351	829733714.716	829733716.527	8	False	False
829733716.632	829733760.799	829733780.32	74	True	False
829733781.363	829733826.088	829733841.973	67	True	False
829733843.011	829733887.124	829733904.951	65	True	False
829733906.005	829733950.068	829733962.457	65	True	False
829733963.502	829734007.723	829734023.041	65	True	False
829734024.103	829734071.038	829734109.251	171	True	False
829734110.316	829734154.52	829734171.954	73	True	False
829734173.002	829734215.975	829734236.068	80	True	False
829734237.112	829734280.466	829734295.83	72	True	False
829734296.875	829734341.213	829734371.243	115	True	False
829734372.295	829734416.597	829734433.76	65	True	False
829734434.802	829734477.99	829734505.857	65	True	False
829734506.904	829734551.445	829734567.38	68	True	False
829734568.452	829734612.741	829734628.377	65	True	False
829734629.426	829734673.727	829734689.027	65	True	False
829734690.077	829734734.388	829734753.367	94	True	False
829734754.423	829734802.624	829734818.09	65	True	False
829734819.131	829734865.925	829734883.989	65	True	False
829734885.087	829734929.54	829734943.146	65	True	False
829734944.191	829734987.894	829734992.975	15	False	False
829734993.092	829735035.164	829735048.931	65	True	False
829735049.976	829735094.141	829735112.038	65	True	False
829735113.099	829735156.994	829735182.469	72	True	False
829735183.512	829735229.149	829735248.932	68	True	False
829735249.987	829735293.872	829735315.523	65	True	False
829735316.646	829735362.584	829735381.195	72	True	False
829735382.273	829735432.471	829735447.765	65	True	False
829735448.806	829735493.85	829735509.565	65	True	False
829735510.608	829735556.144	829735573.101	65	True	False
829735574.153	829735619.054	829735638.481	69	True	False
829735639.533	829735684.2	829735707.159	71	True	False
829735708.215	829735752.442	829735768.012	68	True	False
829735769.05	829735815.233	829735836.796	67	True	False
829735837.845	829735881.798	829735904.712	65	True	False
829735905.776	829735949.716	829735966.524	69	True	False
829735967.594	829736011.61	829736029.85	67	True	False
829736030.9	829736070.289	829736070.289	0	False	False
829736070.413	829736114.691	829736142.24	128	True	False
829736143.274	829736187.578	829736209.541	82	True	False
829736210.602	829736254.323	829736268.359	74	True	False
829736269.414	829736315.014	829736345.806	89	True	False
829736346.871	829736392.526	829736410.772	72	True	False
829736411.823	829736457.796	829736474.57	65	True	False
829736475.649	829736520.546	829736537.226	67	True	False
829736538.271	829736581.798	829736583.643	14	False	False
829736583.751	829736627.563	829736652.059	80	True	False
829736653.103	829736698.477	829736720.271	65	True	False
829736721.324	829736766.025	829736779.05	65	True	False
829736780.105	829736824.51	829736843.011	65	True	False
829736844.056	829736892.563	829736921.432	81	True	False
829736922.482	829736968.053	829736982.289	65	True	False
829736983.344	829737028.312	829737040.006	69	True	False
829737041.058	829737084.384	829737100.388	71	True	False
829737101.449	829737145.335	829737161.599	65	True	False
829737162.644	829737206.842	829737222.916	75	True	False
829737223.965	829737269.292	829737287.738	67	True	False
829737288.798	829737332.701	829737348.852	65	True	False
829737349.881	829737394.651	829737415.954	70	True	False
829737417.01	829737461.026	829797461.299	243223	False	True
829797461.432	829797506.151	829797528.515	80	True	False
829797529.582	829797577.27	829797593.887	69	True	False
829797594.953	829797639.772	829797660.314	68	True	False
829797661.412	829797709.544	829797724.531	65	True	False
829797725.57	829797770.924	829797789.035	65	True	False
829797790.108	829797835.531	829797858.825	118	True	False
829797859.872	829797904.484	829797923.643	65	True	False
829797924.699	829797968.545	829797985.133	67	True	False
829797986.178	829798031.39	829798074.3	181	True	False
829798075.349	829798119.135	829798133.781	65	True	False
829798134.826	829798180.501	829798208.514	131	True	False
829798209.567	829798254.271	829858254.444	230430	False	True
829858254.56	829858300.356	829858314.242	67	True	False
829858315.296	829858359.755	829858378.951	70	True	False
829858380.005	829858424.754	829858449.391	92	True	False
829858450.468	829858495.006	829858514.911	65	True	False
829858515.951	829858559.264	829858576.35	65	True	False
829858577.396	829858621.992	829858643.299	67	True	False
829858644.338	829858689.135	829858718.381	109	True	False
829858719.44	829858764.111	829858783.991	80	True	False
829858785.061	829858829.402	829858862.825	102	True	False
