time_overall_start	time_search_start	time_end     	assignments	solution	timeout
128519325.694     	128519375.727    	128519375.728	0          	False   	False  
128519377.064     	128519430.522    	128519430.522	0          	False   	False  
128519431.776     	128519487.88     	128519781.839	58         	True    	False  
128519786.562     	128519829.966    	128519829.967	0          	False   	False  
128519831.232     	128519890.493    	128519981.608	15         	False   	False  
128519982.863     	128520037.647    	128520320.598	56         	True    	False  
128520325.31      	128520372.777    	128520372.777	0          	False   	False  
128520374.08      	128520429.901    	128520772.938	56         	False   	False  
128520774.231     	128520828.465    	128520991.726	24         	False   	False  
128520993.033     	128521035.183    	128521035.184	0          	False   	False  
128521036.481     	128521093.509    	128521124.129	4          	False   	False  
128521125.417     	128521172.588    	128521172.588	0          	False   	False  
128521173.816     	128521235.372    	128521510.75 	57         	True    	False  
128521515.35      	128521572.075    	128521572.076	0          	False   	False  
128521573.384     	128521627.94     	128521914.265	56         	True    	False  
128521918.916     	128521973.403    	128522342.053	60         	False   	False  
128522343.329     	128522399.672    	128522701.808	59         	True    	False  
128522706.43      	128522765.522    	128522765.522	0          	False   	False  
128522766.722     	128522824.488    	128523115.878	56         	True    	False  
128523120.573     	128523175.375    	128523238.767	9          	False   	False  
128523239.993     	128523301.596    	128523576.795	57         	True    	False  
128523581.473     	128523636.849    	128524028.453	57         	False   	False  
128524029.635     	128524087.785    	128524143.194	9          	False   	False  
128524144.391     	128524189.349    	128524189.349	0          	False   	False  
128524190.53      	128524219.606    	128524219.607	0          	False   	False  
128524220.817     	128524276.491    	128524679.696	61         	False   	False  
128524680.996     	128524739.101    	128525021.236	56         	True    	False  
128525025.905     	128525076.15     	128525076.151	0          	False   	False  
128525077.392     	128525131.997    	128525558.0  	79         	True    	False  
128525562.732     	128525623.609    	128525903.147	57         	True    	False  
128525907.823     	128525962.607    	128526255.273	57         	True    	False  
128526259.862     	128526314.519    	128526443.542	22         	False   	False  
128526444.729     	128526491.464    	128526491.465	0          	False   	False  
128526492.652     	128526549.084    	128526931.944	76         	True    	False  
128526936.617     	128526991.174    	128527295.948	60         	True    	False  
128527300.589     	128527354.561    	128527649.679	56         	True    	False  
128527654.237     	128527711.771    	128527786.962	13         	False   	False  
128527788.151     	128527847.289    	128528127.139	56         	True    	False  
128528131.506     	128528188.827    	128528236.762	7          	False   	False  
128528237.919     	128528293.076    	128528979.072	111        	False   	False  
128528980.243     	128529034.999    	128529145.753	15         	False   	False  
128529146.912     	128529194.261    	128529194.262	0          	False   	False  
128529195.434     	128529249.523    	128529260.72 	4          	False   	False  
128529261.937     	128529320.804    	128529943.575	120        	False   	False  
128529944.822     	128530000.381    	128530347.218	67         	True    	False  
128530351.908     	128530398.039    	128530398.04 	0          	False   	False  
128530399.266     	128530454.631    	128530478.714	4          	False   	False  
128530479.955     	128530538.407    	128530764.162	40         	False   	False  
128530765.474     	128530821.59     	128530909.645	12         	False   	False  
128530910.871     	128530966.067    	128530987.415	4          	False   	False  
128530988.643     	128531045.351    	128531211.559	21         	False   	False  
128531212.722     	128531257.855    	128531257.855	0          	False   	False  
128531259.051     	128531314.212    	128531675.092	64         	False   	False  
128531676.357     	128531713.258    	128531713.258	0          	False   	False  
128531714.448     	128531772.375    	128532086.046	62         	True    	False  
128532090.676     	128532145.777    	128532342.04 	33         	False   	False  
128532343.329     	128532399.394    	128532439.941	7          	False   	False  
128532441.217     	128532490.255    	128532490.256	0          	False   	False  
128532491.52      	128532545.852    	128532673.721	20         	False   	False  
128532675.0       	128532716.975    	128532716.975	0          	False   	False  
128532718.217     	128532775.201    	128533066.673	57         	True    	False  
128533071.293     	128533115.689    	128533115.689	0          	False   	False  
128533116.909     	128533172.286    	128533501.193	62         	True    	False  
128533505.853     	128533547.665    	128533547.665	0          	False   	False  
128533548.968     	128533605.998    	128533894.598	57         	True    	False  
128533899.242     	128533943.552    	128533943.552	0          	False   	False  
128533944.758     	128533990.708    	128533990.708	0          	False   	False  
128533991.936     	128534049.991    	128534315.408	41         	False   	False  
128534316.684     	128534351.468    	128534351.468	0          	False   	False  
128534352.665     	128534399.49     	128534399.491	0          	False   	False  
128534400.761     	128534444.387    	128534444.387	0          	False   	False  
128534445.596     	128534510.707    	128534767.377	56         	True    	False  
128534772.081     	128534809.607    	128534809.607	0          	False   	False  
128534810.817     	128534856.719    	128534856.719	0          	False   	False  
128534857.91      	128534904.352    	128534904.353	0          	False   	False  
128534905.576     	128534960.929    	128536071.179	217        	False   	False  
128536072.419     	128536118.918    	128536118.918	0          	False   	False  
128536120.137     	128536167.257    	128536167.257	0          	False   	False  
128536168.467     	128536216.156    	128536216.156	0          	False   	False  
128536217.376     	128536276.924    	128536634.596	72         	True    	False  
128536639.231     	128536689.624    	128536689.625	0          	False   	False  
128536690.873     	128536747.59     	128537371.859	100        	False   	False  
128537373.101     	128537427.216    	128537717.44 	56         	True    	False  
128537722.113     	128537766.494    	128537766.494	0          	False   	False  
128537767.721     	128537813.684    	128537813.685	0          	False   	False  
128537814.94      	128537869.34     	128538149.25 	47         	False   	False  
128538150.571     	128538206.008    	128539218.218	185        	False   	False  
128539219.507     	128539275.755    	128539296.236	3          	False   	False  
128539297.479     	128539352.115    	128539669.931	62         	True    	False  
128539674.628     	128539716.048    	128539716.049	0          	False   	False  
128539717.223     	128539762.854    	128539762.855	0          	False   	False  
128539764.169     	128539820.437    	128539862.928	6          	False   	False  
128539864.149     	128539904.595    	128539904.596	0          	False   	False  
128539905.806     	128539959.721    	128540212.195	38         	False   	False  
128540213.459     	128540267.737    	128540586.849	61         	True    	False  
128540591.569     	128540651.304    	128540769.209	17         	False   	False  
128540770.473     	128540826.513    	128541122.901	59         	True    	False  
128541127.321     	128541180.633    	128541476.001	57         	True    	False  
128541480.387     	128541534.946    	128543836.498	419        	False   	False  
128543837.663     	128543893.105    	128545675.772	302        	False   	False  
