time_overall_start	time_search_start	time_end     	assignments	solution	timeout
125956639.319     	125956685.279    	125957090.005	67         	True    	False  
125957094.508     	125957138.808    	125957524.023	67         	True    	False  
125957528.416     	125957572.689    	125957963.653	67         	True    	False  
125957967.955     	125958012.126    	125958403.44 	67         	True    	False  
125958407.762     	125958449.669    	125958848.413	68         	True    	False  
125958852.825     	125958897.034    	125959308.784	72         	True    	False  
125959313.087     	125959356.928    	125959741.493	67         	True    	False  
125959745.86      	125959789.892    	125960181.715	67         	True    	False  
125960186.072     	125960229.004    	125960615.823	67         	True    	False  
125960620.19      	125960666.452    	125961056.314	67         	True    	False  
125961060.648     	125961104.737    	125961564.326	84         	True    	False  
125961568.696     	125961611.632    	125962010.572	68         	True    	False  
125962014.859     	125962058.072    	125962441.234	67         	True    	False  
125962445.519     	125962488.732    	125962884.855	67         	True    	False  
125962889.129     	125962932.652    	125963319.236	67         	True    	False  
125963323.796     	125963367.952    	125963761.483	67         	True    	False  
125963765.802     	125963809.768    	125964196.573	67         	True    	False  
125964200.851     	125964243.296    	125964642.859	68         	True    	False  
125964647.204     	125964691.606    	125965549.17 	174        	True    	False  
125965553.491     	125965597.374    	125965983.829	67         	True    	False  
125965988.142     	125966031.853    	125966441.468	72         	True    	False  
125966445.81      	125966489.378    	125966881.29 	67         	True    	False  
125966885.627     	125966929.366    	125967312.749	67         	True    	False  
125967317.153     	125967360.947    	125967748.191	67         	True    	False  
125967752.589     	125967796.508    	125968187.09 	67         	True    	False  
125968191.471     	125968235.135    	125968629.375	67         	True    	False  
125968633.715     	125968678.881    	125969066.011	67         	True    	False  
125969070.338     	125969114.428    	125969503.09 	67         	True    	False  
125969507.445     	125969551.526    	125969936.127	67         	True    	False  
125969940.442     	125969984.913    	125970367.876	67         	True    	False  
125970372.239     	125970415.638    	125970801.628	67         	True    	False  
125970805.987     	125970850.238    	125974778.897	541        	False   	False  
125974780.088     	125974822.506    	125975208.56 	67         	True    	False  
125975212.875     	125975257.239    	125975644.45 	67         	True    	False  
125975648.805     	125975693.714    	125976077.179	67         	True    	False  
125976081.489     	125976125.891    	125976512.394	67         	True    	False  
125976516.733     	125976561.627    	125976953.399	67         	True    	False  
125976957.719     	125977001.787    	125977383.978	67         	True    	False  
125977388.313     	125977429.973    	125977821.147	67         	True    	False  
125977825.547     	125977870.301    	125978258.981	67         	True    	False  
125978263.316     	125978306.821    	125978693.71 	67         	True    	False  
125978698.061     	125978740.793    	125979163.911	75         	True    	False  
125979168.251     	125979212.865    	125979609.293	67         	True    	False  
125979613.62      	125979658.258    	125980042.589	67         	True    	False  
125980046.861     	125980090.914    	125980479.663	67         	True    	False  
125980483.959     	125980528.198    	125980909.449	67         	True    	False  
125980913.734     	125980957.109    	125981374.633	71         	True    	False  
125981378.945     	125981422.618    	125981816.203	68         	True    	False  
125981820.588     	125981865.006    	125982252.871	68         	True    	False  
125982257.219     	125982299.931    	125982685.941	67         	True    	False  
125982690.306     	125982733.724    	125983119.93 	67         	True    	False  
125983124.245     	125983168.789    	125983555.745	67         	True    	False  
125983560.092     	125983602.26     	125984104.715	88         	True    	False  
125984109.144     	125984152.655    	125984545.133	68         	True    	False  
125984549.428     	125984592.538    	125984997.371	75         	True    	False  
125985001.717     	125985046.513    	125985437.494	68         	True    	False  
125985441.84      	125985484.129    	125986208.034	143        	True    	False  
125986212.359     	125986256.149    	125986645.949	67         	True    	False  
125986650.33      	125986694.323    	125987082.278	67         	True    	False  
125987086.564     	125987129.727    	125987561.915	78         	True    	False  
125987566.273     	125987608.971    	125987994.178	67         	True    	False  
125987998.513     	125988042.887    	125988436.767	67         	True    	False  
125988441.087     	125988487.199    	125988885.373	70         	True    	False  
125988889.653     	125988933.816    	125990344.928	261        	False   	False  
125990346.139     	125990387.656    	125990781.975	67         	True    	False  
