time_overall_start	time_search_start	time_end     	assignments	solution	timeout
605569.068129     	605585.621347    	605591.330652	85         	True    	False  
605611.940474     	605627.5693      	605661.073024	361        	True    	False  
605668.928702     	605671.877781    	645973.262804	474853     	True    	False  
645978.082354     	645980.308245    	645988.983798	127        	True    	False  
645996.064179     	645998.369889    	646016.896891	243        	True    	False  
646031.152533     	646033.352821    	646037.905807	75         	True    	False  
646054.584326     	646056.806       	646070.232429	182        	True    	False  
646073.85771      	646076.05348     	646091.561223	201        	True    	False  
646105.320482     	646107.579806    	646112.423152	75         	True    	False  
646120.801417     	646134.372123    	646143.03382 	128        	True    	False  
646146.579884     	646153.978336    	646165.724052	170        	True    	False  
646175.011047     	646177.4029      	646190.652523	194        	True    	False  
646194.216961     	646196.438334    	646206.133459	137        	True    	False  
646216.376171     	646224.071609    	646229.45953 	86         	True    	False  
646232.925775     	646235.086606    	646243.666075	125        	True    	False  
646254.963902     	646257.259974    	646284.857105	352        	True    	False  
646301.924176     	646304.357294    	646378.779459	889        	True    	False  
646383.158651     	646385.36406     	646393.237207	118        	True    	False  
646396.699236     	646398.984162    	646425.73672 	333        	True    	False  
646434.601127     	646436.83756     	646502.308571	781        	True    	False  
646505.952526     	646508.204321    	646595.746591	1066       	True    	False  
646599.806206     	646613.742873    	646700.011054	1148       	True    	False  
646705.384517     	646712.686885    	646717.038969	74         	True    	False  
646720.671177     	646734.000317    	646744.447246	142        	True    	False  
646750.126731     	646752.32702     	646756.146275	67         	True    	False  
646760.855887     	646774.595868    	646794.34184 	274        	True    	False  
646802.334565     	646819.25254     	646824.761846	85         	True    	False  
646828.25038      	646830.669041    	646873.208858	501        	True    	False  
646876.829922     	646879.265751    	646885.934087	99         	True    	False  
646889.560572     	646903.028868    	647033.862156	1702       	True    	False  
647037.426292     	647039.963024    	647111.651771	848        	True    	False  
647118.181854     	647120.620093    	647125.320367	75         	True    	False  
647135.038384     	647137.319395    	648380.617701	16677      	False   	False  
648381.842092     	648384.043886    	708384.089368	693658     	False   	True   
708385.8249       	708399.064885    	708450.306459	663        	True    	False  
708464.963303     	708467.204856    	708522.212975	685        	True    	False  
708525.772292     	708529.992449    	708534.861397	73         	True    	False  
708544.495077     	708546.770967    	708571.76721 	347        	True    	False  
708575.889475     	708589.353856    	708619.293143	382        	True    	False  
708626.869906     	708629.171399    	708635.809614	98         	True    	False  
708643.208367     	708645.400523    	708753.657133	1373       	True    	False  
708757.366449     	708764.43689     	708777.030794	162        	True    	False  
708788.253019     	708790.413248    	708810.175183	273        	True    	False  
708823.316071     	708825.535035    	720981.480528	160746     	True    	False  
720990.029876     	720992.212093    	720996.332852	67         	True    	False  
721002.556913     	721004.801177    	721011.858667	94         	True    	False  
721025.256482     	721027.464301    	721033.457941	95         	True    	False  
721037.593761     	721039.814832    	721098.53046 	665        	True    	False  
721109.232507     	721111.443037    	721116.936981	86         	True    	False  
721124.803201     	721127.01855     	721175.411346	585        	True    	False  
721184.913701     	721187.306458    	721193.717566	95         	True    	False  
721207.784955     	721210.031931    	721325.18338 	1355       	True    	False  
721328.684264     	721331.288164    	721345.548926	175        	True    	False  
721351.815155     	721354.1296      	721370.177098	210        	True    	False  
721373.97798      	721387.33935     	721496.873361	1404       	True    	False  
721509.94919      	721512.132912    	721517.746133	89         	True    	False  
721526.192169     	721528.387338    	722373.768945	9876       	True    	False  
722389.035424     	722391.268243    	722406.236832	201        	True    	False  
722409.770546     	722412.052461    	722417.347009	85         	True    	False  
722433.592699     	722436.015276    	722455.32872 	228        	True    	False  
722471.022606     	722474.720476    	722488.752022	201        	True    	False  
722492.393266     	722505.806141    	722515.901867	140        	True    	False  
722523.733147     	722525.936147    	722535.577959	105        	True    	False  
722549.56824      	722557.088679    	722564.007917	103        	True    	False  
722567.591932     	722570.093123    	722596.110143	314        	True    	False  
722599.634821     	722601.841435    	782601.981796	766359     	False   	True   
782603.297451     	782605.509185    	782619.827477	198        	True    	False  
782627.978334     	782630.259044    	782639.652665	138        	True    	False  
782648.311651     	782650.666758    	782677.796121	365        	True    	False  
782689.866233     	782692.023449    	842692.040919	740968     	False   	True   
842693.552356     	842701.475202    	842712.395321	141        	True    	False  
842720.03112      	842722.296469    	842733.047913	144        	True    	False  
842745.74513      	842754.567067    	842767.482957	180        	True    	False  
842776.427183     	842778.688315    	842789.711746	152        	True    	False  
842793.412929     	842803.360764    	842819.408865	202        	True    	False  
842831.528073     	842835.452147    	842841.20121 	91         	True    	False  
842844.759021     	842847.001779    	842951.717144	1268       	True    	False  
842957.89512      	842965.018574    	842980.883543	230        	True    	False  
842988.381392     	842990.754571    	843010.371627	240        	True    	False  
843019.138143     	843021.437227    	847371.640945	54816      	True    	False  
847375.242732     	847377.457478    	847385.153519	111        	True    	False  
847388.63633      	847390.857101    	847396.054962	85         	True    	False  
847399.510364     	847401.745592    	847408.874166	111        	True    	False  
847412.281677     	847414.482267    	847427.637914	182        	True    	False  
847431.103858     	847433.349327    	847866.974858	5929       	True    	False  
847870.516102     	847872.72874     	847988.338019	1478       	True    	False  
847991.776854     	847993.962083    	848001.985832	119        	True    	False  
848005.44515      	848007.65086     	848021.544756	201        	True    	False  
848025.036303     	848027.234181    	848031.559458	75         	True    	False  
848035.013354     	848037.21545     	905688.075279	776270     	True    	False  
905691.589416     	905693.727656    	905698.336365	76         	True    	False  
905701.711346     	905703.838442    	905709.097147	83         	True    	False  
905712.567308     	905714.764283    	905855.183058	1721       	True    	False  
