time_overall_start	time_search_start	time_end     	assignments	solution	timeout
4226817.73267     	4226823.81727    	4226825.13925	16         	False   	False  
4226829.88561     	4226844.26746    	4226845.01233	9          	False   	False  
4226846.12166     	4226848.46412    	4226849.17767	8          	False   	False  
4226857.62642     	4226860.24598    	4226910.26347	602        	False   	False  
4226911.94689     	4226914.1279     	4226914.28935	1          	False   	False  
4226919.74022     	4226928.58294    	4226934.68019	81         	False   	False  
4226935.93741     	4226938.288      	4226938.37957	0          	False   	False  
4226939.66239     	4226942.08316    	4226942.23919	1          	False   	False  
4226943.47623     	4226945.79549    	4226959.24993	172        	False   	False  
4226963.31376     	4226965.63996    	4226969.60319	46         	False   	False  
4226970.86402     	4226973.25768    	4226973.3628 	0          	False   	False  
4226974.75828     	4226978.60795    	4226978.70856	0          	False   	False  
4226980.04228     	4226983.18714    	4226983.30401	0          	False   	False  
4226985.30731     	4226992.20426    	4226992.31721	0          	False   	False  
4226997.04369     	4227002.93432    	4227012.97824	110        	False   	False  
4227015.46768     	4227028.37815    	4227029.18658	10         	False   	False  
4227030.53898     	4227035.4498     	4227036.96093	18         	False   	False  
4227038.12056     	4227040.43441    	4227040.51874	0          	False   	False  
4227042.12024     	4227044.47414    	4227045.72805	16         	False   	False  
4227051.61085     	4227059.87436    	4227066.67131	66         	False   	False  
4227069.01858     	4227072.1517     	4227079.97635	110        	False   	False  
4227083.57332     	4227090.42569    	4227091.82086	5          	False   	False  
4227093.02838     	4227095.48259    	4227109.12739	151        	False   	False  
4227110.36383     	4227130.39474    	4227130.63148	2          	False   	False  
4227138.35041     	4227140.73986    	4227157.33404	208        	False   	False  
4227161.82528     	4227164.49846    	4227165.01833	6          	False   	False  
4227166.24092     	4227174.06045    	4227174.39238	3          	False   	False  
4227175.88333     	4227183.35497    	4227183.87696	5          	False   	False  
4227197.22237     	4227199.67085    	4227199.99494	2          	False   	False  
4227202.7895      	4227210.19217    	4227210.50361	3          	False   	False  
4227215.51594     	4227217.9861     	4227220.57494	19         	False   	False  
4227226.66949     	4227229.63694    	4227230.22519	7          	False   	False  
4227233.72035     	4227238.8664     	4227239.71188	10         	False   	False  
4227245.77691     	4227260.66839    	4227274.34632	139        	False   	False  
4227279.74991     	4227282.50923    	4227285.01614	31         	False   	False  
4227289.34925     	4227293.58175    	4227298.1251 	60         	False   	False  
4227299.41455     	4227301.8814     	4227306.37867	60         	False   	False  
4227313.21447     	4227319.51353    	4227343.27032	303        	False   	False  
4227348.41186     	4227351.57901    	4227352.82117	13         	False   	False  
4227357.5847      	4227365.99881    	4227366.95573	12         	False   	False  
4227368.81506     	4227371.99486    	4227372.09817	0          	False   	False  
4227373.37497     	4227375.64424    	4227380.34632	60         	False   	False  
4227385.57641     	4227388.43874    	4227393.34112	69         	False   	False  
4227394.65557     	4227402.27782    	4227409.15278	91         	False   	False  
4227410.2847      	4227412.62896    	4227458.05521	554        	False   	False  
4227472.20483     	4227483.8638     	4227490.94538	97         	False   	False  
4227497.69926     	4227515.98681    	4227518.113  	27         	False   	False  
4227522.53617     	4227525.41988    	4227527.15753	23         	False   	False  
4227535.13067     	4227548.40319    	4227548.56252	0          	False   	False  
4227562.14859     	4227569.30487    	4227569.94915	3          	False   	False  
4227580.9024      	4227595.45954    	4227595.56045	0          	False   	False  
4227598.21103     	4227605.4872     	4227610.25404	28         	False   	False  
4227621.57114     	4227625.51961    	4227625.80214	2          	False   	False  
4227628.47442     	4227631.81867    	4227632.49879	8          	False   	False  
4227635.09215     	4227637.62978    	4227638.09816	4          	False   	False  
4227642.26078     	4227652.65861    	4227652.98421	3          	False   	False  
4227654.11433     	4227656.40468    	4227656.49112	0          	False   	False  
4227658.53298     	4227665.57601    	4227670.31544	35         	False   	False  
4227672.01302     	4227674.47686    	4227676.50065	26         	False   	False  
4227679.73798     	4227694.12524    	4227694.93187	10         	False   	False  
4227697.58366     	4227700.11919    	4227701.51074	17         	False   	False  
4227703.26706     	4227707.83631    	4227727.62355	235        	False   	False  
4227729.1651      	4227735.4985     	4227738.70511	40         	False   	False  
4227739.94757     	4227742.81563    	4227743.77767	12         	False   	False  
4227745.47555     	4227753.18455    	4227753.58635	4          	False   	False  
4227755.13453     	4227763.49684    	4227763.92665	4          	False   	False  
