time_overall_start	time_search_start	time_end     	assignments	solution	timeout
4231760.13119     	4231762.66431    	4231765.70375	40         	False   	False  
4231766.89441     	4231769.26247    	4231770.3218 	12         	False   	False  
4231771.46667     	4231778.95548    	4231779.13199	1          	False   	False  
4231780.39674     	4231786.81598    	4231786.93164	0          	False   	False  
4231788.45543     	4231792.29908    	4231792.47438	1          	False   	False  
4231797.76049     	4231800.11651    	4231800.56921	5          	False   	False  
4231801.72613     	4231804.07672    	4231804.56799	5          	False   	False  
4231805.70955     	4231808.09507    	4231809.11404	13         	False   	False  
4231810.18934     	4231812.56613    	4231812.80348	2          	False   	False  
4231813.96311     	4231816.37394    	4231818.85736	33         	False   	False  
4231820.19892     	4231823.08535    	4231825.27841	30         	False   	False  
4231827.59135     	4231830.08139    	4231830.38651	3          	False   	False  
4231839.65604     	4231843.78644    	4231844.19878	4          	False   	False  
4231849.89514     	4231853.09241    	4231853.19   	0          	False   	False  
4231854.44842     	4231859.66044    	4231859.90291	2          	False   	False  
4231864.72818     	4231875.90402    	4231876.07722	1          	False   	False  
4231877.37088     	4231885.26843    	4231885.39222	0          	False   	False  
4231890.96448     	4231894.36446    	4231894.53735	1          	False   	False  
4231902.61471     	4231909.21498    	4231909.61769	4          	False   	False  
4231910.78726     	4231921.98629    	4231922.09864	0          	False   	False  
4231923.26339     	4231925.63627    	4231928.46999	33         	False   	False  
4231929.69528     	4231945.21236    	4231945.39248	1          	False   	False  
4231954.82646     	4231959.393      	4231968.90259	106        	False   	False  
4231973.67124     	4231976.57694    	4231978.60825	5          	False   	False  
4231982.95733     	4231989.4341     	4231990.10939	8          	False   	False  
4231991.23529     	4231993.47474    	4231995.47774	27         	False   	False  
4231996.54279     	4231999.08103    	4232000.86566	18         	False   	False  
4232008.74664     	4232029.84862    	4232030.47754	5          	False   	False  
4232034.3751      	4232043.75939    	4232043.863  	0          	False   	False  
4232045.14432     	4232047.51509    	4232047.61449	0          	False   	False  
4232048.95243     	4232051.35061    	4232052.05542	7          	False   	False  
4232053.18162     	4232055.56414    	4232056.95238	11         	False   	False  
4232064.97915     	4232067.67431    	4232069.7502 	9          	False   	False  
4232075.96975     	4232088.80491    	4232091.39857	13         	False   	False  
4232096.61571     	4232100.72021    	4232102.29731	3          	False   	False  
4232114.40627     	4232121.50774    	4232121.98334	4          	False   	False  
4232123.23514     	4232133.50375    	4232134.267  	9          	False   	False  
4232135.7923      	4232138.17451    	4232144.65459	84         	False   	False  
4232147.61301     	4232150.63769    	4232150.78558	0          	False   	False  
4232154.35785     	4232167.28458    	4232170.05475	34         	False   	False  
4232171.20535     	4232173.56858    	4232174.83364	17         	False   	False  
4232179.24325     	4232182.31582    	4232185.95104	31         	False   	False  
4232191.91938     	4232205.3437     	4232205.96659	7          	False   	False  
4232207.89429     	4232220.53006    	4232221.30837	8          	False   	False  
4232222.74993     	4232225.06166    	4232225.42943	4          	False   	False  
4232226.53575     	4232228.95441    	4232231.12067	7          	False   	False  
4232236.49202     	4232238.72062    	4232239.16128	5          	False   	False  
4232240.2435      	4232242.58958    	4232249.03502	87         	False   	False  
4232252.4588      	4232254.8639     	4232257.44823	32         	False   	False  
4232258.65033     	4232261.30242    	4232261.76898	5          	False   	False  
4232262.85181     	4232265.61173    	4232265.78974	1          	False   	False  
4232271.7879      	4232274.06319    	4232274.23247	1          	False   	False  
4232275.45686     	4232277.76739    	4232277.93546	1          	False   	False  
4232279.15563     	4232281.45592    	4232283.26464	21         	False   	False  
4232284.53422     	4232293.02182    	4232293.12724	0          	False   	False  
4232294.31097     	4232296.6227     	4232296.78625	1          	False   	False  
4232298.11335     	4232300.52659    	4232300.76725	2          	False   	False  
4232306.8868      	4232309.18076    	4232309.51841	3          	False   	False  
4232310.66449     	4232313.46537    	4232313.56357	0          	False   	False  
4232314.8747      	4232327.25415    	4232328.67372	17         	False   	False  
4232329.81468     	4232332.30322    	4232333.11406	10         	False   	False  
4232341.27154     	4232343.75345    	4232345.92754	22         	False   	False  
4232351.23203     	4232358.86722    	4232359.33077	5          	False   	False  
4232360.57083     	4232363.96057    	4232364.71689	9          	False   	False  
4232366.06357     	4232385.07671    	4232385.32822	2          	False   	False  
4232388.93452     	4232398.5438     	4232398.65073	0          	False   	False  
4232399.84109     	4232402.75703    	4232403.14589	4          	False   	False  
4232404.74226     	4232414.93437    	4232417.19038	17         	False   	False  
4232435.16709     	4232437.91557    	4232438.64659	3          	False   	False  
4232447.08539     	4232454.25523    	4232454.83475	2          	False   	False  
4232456.3501      	4232459.83261    	4232459.94375	0          	False   	False  
4232466.74733     	4232469.2446     	4232469.89129	8          	False   	False  
4232470.99911     	4232473.39428    	4232473.55422	1          	False   	False  
4232474.80873     	4232485.65535    	4232486.03397	4          	False   	False  
4232487.28908     	4232489.68485    	4232501.57665	103        	False   	False  
4232519.24161     	4232523.51176    	4232525.50332	23         	False   	False  
4232568.19795     	4232575.23165    	4232584.46955	9          	False   	False  
4232609.46217     	4232634.54366    	4232634.96113	4          	False   	False  
4232639.73248     	4232646.471      	4232648.8505 	2          	False   	False  
4232665.78354     	4232668.72358    	4232671.82658	36         	False   	False  
4232694.54603     	4232703.01827    	4232705.37548	24         	False   	False  
4232708.16944     	4232710.55798    	4232710.79021	2          	False   	False  
4232713.87875     	4232716.23897    	4232720.2525 	52         	False   	False  
4232722.93201     	4232732.35364    	4232733.12683	9          	False   	False  
4232735.55874     	4232738.36355    	4232742.6831 	13         	False   	False  
4232746.55266     	4232748.92282    	4232750.60775	18         	False   	False  
4232763.95316     	4232767.63145    	4232767.87211	2          	False   	False  
4232769.00102     	4232771.348      	4232771.43836	0          	False   	False  
4232772.79678     	4232776.92326    	4232777.99073	14         	False   	False  
4232779.28681     	4232786.26056    	4232786.43948	1          	False   	False  
4232796.9099      	4232805.5725     	4232805.799  	1          	False   	False  
