time_overall_start	time_search_start	time_end	assignments	solution	timeout
649393106.293	649393106.692	649453106.94	295057	False	True
649453107.089	649453107.445	649513107.74	271053	False	True
649513108.154	649513108.515	649573108.935	221357	False	True
649573109.04	649573109.395	649633109.515	133817	False	True
649633109.639	649633109.996	649634813.377	3310	False	False
649634813.486	649634813.826	649645574.857	39344	True	False
649645575.905	649645576.264	649705576.316	290856	False	True
649705576.722	649705577.08	649765577.264	111419	False	True
649765577.403	649765577.758	649825577.952	240096	False	True
649825578.24	649825578.59	649885578.749	287941	False	True
649885579.155	649885579.507	649945579.586	347889	False	True
649945579.778	649945580.134	650005580.785	234081	False	True
650005580.902	650005581.26	650065581.516	162679	False	True
650065581.657	650065582.009	650069871.362	15121	True	False
650069872.405	650069872.752	650129872.994	203383	False	True
650129873.148	650129873.502	650189874.037	223849	False	True
650189874.16	650189874.543	650192908.594	14546	False	False
650192908.704	650192909.049	650252909.354	295894	False	True
650252909.798	650252910.16	650312910.214	286786	False	True
650312910.319	650312910.674	650372910.946	202968	False	True
650372911.061	650372911.414	650432911.474	244407	False	True
650432911.675	650432912.031	650492912.186	250305	False	True
650492912.61	650492912.995	650552913.143	233971	False	True
650552913.549	650552913.908	650555761.497	7749	False	False
650555761.603	650555761.947	650615762.001	283321	False	True
650615762.408	650615762.766	650675762.896	300380	False	True
650675763.31	650675763.663	650676444.558	1019	False	False
650676444.666	650676445.006	650736445.238	265205	False	True
650736445.391	650736445.746	650737570.118	5800	True	False
650737571.156	650737571.505	650780329.309	175322	True	False
650780330.351	650780330.699	650788581.113	33782	True	False
650788582.15	650788582.498	650848582.602	234544	False	True
650848582.72	650848583.076	650908583.169	248518	False	True
650908583.566	650908583.921	650908928.592	809	True	False
650908929.646	650908930.002	650923677.66	52566	True	False
650923678.705	650923679.052	650983679.222	165837	False	True
650983679.341	650983679.698	651043679.912	261830	False	True
651043680.187	651043680.547	651103680.659	318194	False	True
651103681.052	651103681.408	651163681.758	209023	False	True
651163681.876	651163682.227	651223682.314	275029	False	True
651223682.453	651223682.807	651283683.121	225831	False	True
651283683.251	651283683.602	651324400.525	139060	True	False
651324401.566	651324401.914	651384402.126	230992	False	True
651384402.54	651384402.892	651444403.046	231160	False	True
651444403.161	651444403.518	651504403.652	215109	False	True
651504403.765	651504404.12	651564404.237	234658	False	True
651564404.357	651564404.713	651624404.963	271321	False	True
651624405.1	651624405.455	651684405.516	225761	False	True
651684405.702	651684406.057	651744406.285	213843	False	True
651744406.401	651744406.76	651804406.836	182633	False	True
651804406.958	651804407.309	651808839.659	22366	True	False
651808840.696	651808841.045	651826986.965	74054	True	False
651826988.006	651826988.353	651886988.636	139193	False	True
651886988.754	651886989.107	651946989.27	218782	False	True
651946989.413	651946989.783	651974011.834	115401	True	False
651974012.883	651974013.235	652034013.457	278698	False	True
652034013.596	652034013.948	652046685.44	62349	True	False
652046686.478	652046686.824	652106686.989	206276	False	True
652106687.144	652106687.504	652107414.187	2744	True	False
652107415.239	652107415.594	652167415.954	249699	False	True
652167416.1	652167416.454	652175561.988	19834	False	False
652175562.093	652175562.434	652225694.115	137815	True	False
652225695.178	652225695.532	652242192.301	67482	False	False
652242192.41	652242192.762	652243583.952	6959	True	False
652243584.986	652243585.337	652253977.423	47495	True	False
652253978.473	652253978.828	652270293.665	80093	True	False
652270294.724	652270295.08	652330295.139	298010	False	True
652330295.324	652330295.68	652337656.821	26081	False	False
652337656.923	652337657.268	652397657.723	134596	False	True
652397657.893	652397658.256	652457658.445	113949	False	True
652457658.56	652457658.914	652517659.093	210412	False	True
652517659.238	652517659.594	652577659.698	350139	False	True
652577660.107	652577660.48	652637660.603	311285	False	True
652637660.748	652637661.107	652697661.409	157077	False	True
652697661.554	652697661.912	652751939.303	235917	True	False
652751940.35	652751940.699	652811940.804	318171	False	True
652811940.92	652811941.276	652871941.521	242735	False	True
652871941.923	652871942.28	652931942.458	253633	False	True
652931942.855	652931943.207	652991943.446	248618	False	True
652991943.843	652991944.2	653051944.297	254361	False	True
653051944.469	653051944.826	653052052.877	506	False	False
653052052.964	653052053.3	653097930.779	228450	True	False
653097931.824	653097932.179	653157932.38	226840	False	True
653157932.488	653157932.842	653158368.653	1724	True	False
653158369.689	653158370.037	653159126.075	1941	False	False
653159126.183	653159126.531	653159819.607	2474	True	False
653159820.657	653159821.01	653219821.111	305423	False	True
653219821.529	653219821.883	653243135.081	75241	False	False
653243135.204	653243135.552	653303135.749	260122	False	True
653303135.86	653303136.226	653363136.393	219028	False	True
653363136.499	653363136.852	653363883.591	2103	True	False
653363884.661	653363885.015	653397407.69	161669	True	False
653397408.728	653397409.078	653398023.169	1222	False	False
653398023.273	653398023.617	653434227.86	62903	True	False
653434228.903	653434229.257	653494229.342	115404	False	True
653494229.447	653494229.802	653554230.189	190747	False	True
653554230.298	653554230.652	653605064.023	254629	False	False
653605064.139	653605064.488	653665064.648	191705	False	True
653665064.768	653665065.125	653725065.356	203429	False	True
653725065.484	653725065.841	653776497.737	254087	False	False
653776497.838	653776498.181	653836498.377	217181	False	True
653836498.492	653836498.849	653896499.083	301775	False	True
653896499.35	653896499.707	653897634.944	3253	True	False
653897635.986	653897636.333	653938248.385	169957	False	False
653938248.489	653938248.831	653942972.603	20832	True	False
653942973.65	653942974.006	654002974.139	222852	False	True
654002974.246	654002974.599	654062974.769	189238	False	True
654062974.877	654062975.231	654122975.409	230406	False	True
654122975.517	654122975.872	654157483.548	158946	True	False
654157484.586	654157484.94	654217485.266	223639	False	True
654217485.407	654217485.763	654230908.166	52999	True	False
654230909.223	654230909.576	654267538.819	155535	False	False
654267538.927	654267539.273	654284662.864	99680	False	False
654284662.971	654284663.311	654344663.661	275681	False	True
654344664.054	654344664.409	654357796.067	42940	False	False
654357796.175	654357796.523	654417796.616	195813	False	True
654417796.736	654417797.094	654477797.79	225755	False	True
654477797.908	654477798.267	654537798.56	247003	False	True
654537798.68	654537799.033	654597799.409	186819	False	True
654597799.546	654597799.899	654608465.53	43046	False	False
654608465.633	654608465.975	654668466.036	242170	False	True
654668466.31	654668466.672	654728466.768	159279	False	True
654728466.875	654728467.249	654730629.658	10324	False	False
654730629.761	654730630.126	654790630.682	245072	False	True
654790630.814	654790631.179	654850631.238	215358	False	True
654850631.366	654850631.717	654910631.859	220542	False	True
654910632.276	654910632.634	654970632.718	235271	False	True
654970632.826	654970633.178	655030633.609	233124	False	True
655030634.004	655030634.37	655090634.576	146914	False	True
655090634.679	655090635.029	655150635.216	245306	False	True
655150635.352	655150635.709	655210635.848	135238	False	True
655210635.953	655210636.302	655270636.727	202662	False	True
655270636.833	655270637.186	655330637.526	120991	False	True
655330637.631	655330637.988	655390638.133	313695	False	True
655390638.274	655390638.628	655450638.741	310517	False	True
655450638.87	655450639.221	655470283.161	85396	True	False
655470284.208	655470284.556	655487289.984	72783	True	False
655487291.022	655487291.378	655491788.029	15648	True	False
655491789.089	655491789.443	655551789.583	252961	False	True
655551789.69	655551790.042	655611790.264	195683	False	True
655611790.374	655611790.73	655671790.795	238678	False	True
655671790.902	655671791.254	655731791.505	275236	False	True
655731791.647	655731791.999	655736509.283	22694	True	False
655736510.325	655736510.678	655796510.817	257816	False	True
655796511.224	655796511.579	655856511.709	248716	False	True
655856511.871	655856512.225	655858979.337	9892	True	False
655858980.383	655858980.737	655918981.006	189183	False	True
655918981.123	655918981.474	655978981.715	335541	False	True
655978981.898	655978982.249	655986966.003	33046	True	False
655986967.046	655986967.402	655987411.851	733	False	False
655987411.954	655987412.327	656047412.524	236447	False	True
656047412.761	656047413.116	656081319.075	209577	True	False
656081320.129	656081320.482	656141320.634	237797	False	True
656141320.806	656141321.159	656142003.208	2081	True	False
656142004.264	656142004.623	656153245.434	60583	False	False
656153245.543	656153245.891	656154003.829	3043	True	False
656154004.873	656154005.233	656214005.348	284189	False	True
656214005.682	656214006.041	656274006.284	225952	False	True
656274006.393	656274006.746	656279997.694	25153	False	False
656279997.809	656279998.155	656325025.484	142715	False	False
656325025.587	656325025.929	656334287.183	36607	False	False
656334287.294	656334287.641	656339906.947	26362	True	False
656339907.999	656339908.359	656342680.672	12214	True	False
656342681.714	656342682.061	656396889.319	202179	True	False
656396890.36	656396890.707	656399066.365	4575	True	False
656399067.409	656399067.755	656459068.229	137022	False	True
656459068.337	656459068.699	656519068.903	217153	False	True
656519069.294	656519069.651	656546815.749	81737	False	False
656546815.852	656546816.195	656606816.253	230178	False	True
656606816.418	656606816.777	656611018.116	9985	False	False
656611018.219	656611018.566	656671018.707	252822	False	True
656671018.814	656671019.172	656729724.965	228405	False	False
656729725.07	656729725.413	656734701.011	19489	False	False
656734701.119	656734701.462	656794701.538	274854	False	True
656794701.647	656794702.005	656818360.707	81702	False	False
656818360.817	656818361.161	656878361.256	227366	False	True
656878361.663	656878362.023	656938362.3	182317	False	True
656938362.41	656938362.765	656944128.466	26588	True	False
656944129.508	656944129.858	656944556.635	1294	True	False
656944557.672	656944558.025	656979818.478	97249	False	False
656979818.583	656979818.924	657039819.034	183014	False	True
657039819.143	657039819.501	657041786.737	8607	True	False
657041787.78	657041788.129	657064559.529	98575	False	False
657064559.635	657064559.977	657066412.156	4518	True	False
657066413.207	657066413.564	657089505.692	73259	False	False
657089505.801	657089506.144	657149506.371	232483	False	True
657149506.489	657149506.844	657209507.346	178252	False	True
657209507.492	657209507.848	657269507.996	197714	False	True
657269508.114	657269508.481	657271069.264	1702	True	False
657271070.307	657271070.655	657274955.987	18005	True	False
657274957.028	657274957.377	657279776.226	15918	False	False
657279776.333	657279776.681	657281367.289	6294	False	False
657281367.398	657281367.74	657341367.812	211415	False	True
657341368.225	657341368.582	657342994.711	6661	True	False
657342995.761	657342996.111	657380650.298	186509	False	False
657380650.406	657380650.753	657440651.146	212450	False	True
657440651.556	657440651.917	657495863.194	144782	True	False
657495864.234	657495864.582	657506357.15	24944	False	False
657506357.261	657506357.609	657566357.659	272107	False	True
657566357.777	657566358.132	657626358.282	253034	False	True
657626358.725	657626359.077	657686359.209	238977	False	True
657686359.357	657686359.717	657746360.271	227382	False	True
657746360.391	657746360.745	657806360.953	249411	False	True
657806361.066	657806361.421	657821012.81	52495	True	False
657821013.85	657821014.198	657881014.459	226726	False	True
657881014.597	657881014.95	657887187.803	24186	True	False
657887188.85	657887189.199	657916589.071	131649	True	False
657916590.125	657916590.479	657926477.3	31554	True	False
657926478.346	657926478.704	657986478.761	264467	False	True
657986478.936	657986479.292	658046479.518	235039	False	True
658046479.924	658046480.279	658060251.951	57866	False	False
658060252.064	658060252.41	658120252.497	201598	False	True
658120252.618	658120252.977	658180253.085	236439	False	True
658180253.251	658180253.607	658181410.023	4693	True	False
658181411.066	658181411.425	658182509.949	4630	False	False
658182510.054	658182510.397	658204492.16	95621	True	False
658204493.212	658204493.569	658250172.685	188961	True	False
658250173.73	658250174.086	658250517.44	1273	True	False
658250518.476	658250518.829	658310518.997	192472	False	True
658310519.108	658310519.465	658315686.98	24442	True	False
658315688.022	658315688.375	658341684.127	93997	False	False
658341684.23	658341684.57	658401684.752	311134	False	True
658401685.181	658401685.539	658461685.603	260640	False	True
658461685.711	658461686.068	658462998.85	2743	True	False
658462999.896	658463000.245	658523000.348	214957	False	True
658523000.486	658523000.839	658583001.218	220735	False	True
658583001.344	658583001.697	658643001.793	245239	False	True
658643001.936	658643002.293	658703002.474	257805	False	True
658703002.643	658703002.996	658703441.483	2253	False	False
658703441.59	658703441.931	658736591.11	169352	False	False
658736591.217	658736591.566	658796591.792	302723	False	True
658796591.915	658796592.272	658801308.96	11474	False	False
658801309.064	658801309.406	658861309.531	201574	False	True
658861309.671	658861310.031	658921310.46	192422	False	True
658921310.571	658921310.925	658981311.122	198450	False	True
658981311.233	658981311.589	658981630.74	1335	True	False
658981631.784	658981632.141	658983851.888	10736	False	False
658983851.993	658983852.337	659043853.453	246832	False	True
659043853.562	659043853.917	659103854.123	190065	False	True
659103854.247	659103854.605	659163854.672	257155	False	True
659163854.802	659163855.162	659223855.246	267271	False	True
659223855.367	659223855.727	659283855.826	213183	False	True
659283855.931	659283856.29	659299080.843	57568	False	False
659299080.954	659299081.303	659359081.608	234941	False	True
659359081.756	659359082.15	659367628.038	35754	True	False
659367629.12	659367629.482	659381079.611	48534	True	False
659381080.669	659381081.018	659441081.177	229230	False	True
659441081.302	659441081.662	659448376.835	27583	False	False
659448376.931	659448377.27	659449467.293	6109	True	False
659449468.335	659449468.687	659509468.744	268207	False	True
659509468.868	659509469.24	659537337.135	127123	False	False
659537337.244	659537337.59	659597337.778	251137	False	True
659597337.885	659597338.25	659657338.537	271978	False	True
659657338.931	659657339.288	659717339.386	195490	False	True
659717339.519	659717339.876	659718203.959	3755	True	False
659718205.011	659718205.369	659778205.902	115627	False	True
659778206.01	659778206.364	659838206.47	280228	False	True
659838206.864	659838207.226	659856197.84	72646	True	False
659856198.889	659856199.244	659860715.879	20722	True	False
659860716.924	659860717.279	659920717.345	214704	False	True
659920717.454	659920717.808	659946379.698	77903	True	False
659946380.74	659946381.088	660006381.18	208972	False	True
660006381.293	660006381.649	660066382.064	246294	False	True
660066382.193	660066382.552	660070414.388	16900	True	False
660070415.434	660070415.783	660071707.1	5121	True	False
660071708.135	660071708.485	660072998.327	4073	False	False
660072998.436	660072998.78	660108401.044	150753	True	False
660108402.105	660108402.456	660130343.06	72537	False	False
660130343.168	660130343.51	660190343.621	279363	False	True
660190344.05	660190344.413	660250344.509	264473	False	True
660250344.884	660250345.233	660310345.606	245459	False	True
660310345.937	660310346.289	660370346.39	264733	False	True
660370346.803	660370347.158	660430347.216	260664	False	True
660430347.33	660430347.687	660442383.931	65041	True	False
660442384.989	660442385.342	660484905.91	151768	True	False
660484906.961	660484907.312	660544907.482	309173	False	True
660544907.699	660544908.051	660567925.224	84115	False	False
660567925.332	660567925.675	660627925.864	233102	False	True
660627925.981	660627926.341	660675183.042	127886	False	False
660675183.147	660675183.49	660679125.632	20418	True	False
660679126.67	660679127.033	660679679.887	1261	False	False
