time_overall_start	time_search_start	time_end	assignments	solution	timeout
526516268.369	526516269.95	526517261.012	2814	True	False
526517262.052	526517262.417	526577262.614	262183	False	True
526577263.005	526577263.37	526637263.438	281644	False	True
526637263.829	526637264.183	526697264.373	233576	False	True
526697264.5	526697264.859	526757264.923	248595	False	True
526757265.063	526757265.421	526808485.5	242025	True	False
526808486.531	526808486.885	526811404.552	9874	True	False
526811405.581	526811405.928	526871405.993	202976	False	True
526871406.098	526871406.457	526931406.677	217540	False	True
526931407.056	526931407.411	526939767.099	29920	True	False
526939768.126	526939768.475	526999768.81	250091	False	True
526999768.915	526999769.271	527059769.809	232434	False	True
527059769.925	527059770.289	527119770.541	288008	False	True
527119770.939	527119771.296	527179771.462	272966	False	True
527179771.559	527179771.914	527182630.877	14119	True	False
527182631.905	527182632.263	527208667.475	76618	True	False
527208668.507	527208668.865	527268669.679	85906	False	True
527268669.772	527268670.127	527277594.631	34040	True	False
527277595.662	527277596.02	527337596.097	304616	False	True
527337596.526	527337596.886	527397596.984	340115	False	True
527397597.092	527397597.451	527405475.366	40997	True	False
527405476.396	527405476.749	527406568.038	2934	True	False
527406569.068	527406569.415	527406879.014	1550	True	False
527406880.037	527406880.384	527466880.636	233203	False	True
527466881.012	527466881.363	527526881.445	259612	False	True
527526881.863	527526882.218	527527465.994	2551	True	False
527527467.03	527527467.384	527566642.251	144677	True	False
527566643.287	527566643.634	527599385.251	134032	True	False
527599386.278	527599386.623	527622007.836	128273	True	False
527622008.864	527622009.219	527675880.412	220224	True	False
527675881.433	527675881.779	527687550.656	52541	True	False
527687551.698	527687552.051	527747552.229	241913	False	True
527747552.353	527747552.704	527807552.826	346395	False	True
527807552.922	527807553.278	527807941.842	1685	True	False
527807942.874	527807943.228	527816524.424	41157	True	False
527816525.449	527816525.805	527876525.926	234938	False	True
527876526.025	527876526.384	527936526.584	264247	False	True
527936526.753	527936527.115	527936686.587	771	True	False
527936687.637	527936687.989	527996688.153	251691	False	True
527996688.534	527996688.894	528004708.975	32544	True	False
