time_overall_start	time_search_start	time_end     	assignments	solution	timeout
19534526.3304     	19534527.3952    	19534860.205 	3669       	False   	False  
19534860.3156     	19534860.6713    	19534879.5889	220        	False   	False  
19534879.6664     	19534880.0094    	19534896.7551	196        	False   	False  
19534896.8316     	19534897.1759    	19537376.9286	28305      	False   	False  
19537377.0418     	19537377.403     	19537378.4105	11         	False   	False  
19537378.4831     	19537378.8222    	19537399.2628	238        	False   	False  
19537399.3477     	19537399.695     	19537540.3318	1664       	False   	False  
19537540.4355     	19537540.7858    	19537544.3644	42         	False   	False  
19537544.4303     	19537544.7653    	19537708.9914	1789       	False   	False  
19537709.0993     	19537709.4565    	19537712.6778	38         	False   	False  
19537712.7444     	19537713.0809    	19537713.8429	8          	False   	False  
19537713.9164     	19537714.2531    	19537822.495 	1211       	False   	False  
19537822.5841     	19537822.9332    	19537827.1444	49         	False   	False  
19537827.217      	19537827.5968    	19538266.8958	4794       	False   	False  
19538267.0027     	19538267.362     	19538272.6192	62         	False   	False  
19538272.6858     	19538273.0222    	19538365.1835	1015       	True    	False  
19538366.1666     	19538366.5488    	19538425.993 	692        	False   	False  
19538426.0882     	19538426.4451    	19538446.7893	242        	False   	False  
19538446.8628     	19538447.2077    	19538467.8648	228        	False   	False  
19538467.9774     	19538468.3326    	19538690.8656	2594       	False   	False  
19538690.9683     	19538691.3235    	19538692.7734	16         	False   	False  
19538692.8391     	19538693.1749    	19538697.1204	46         	False   	False  
19538697.1933     	19538697.5481    	19538723.5338	287        	False   	False  
19538723.6172     	19538723.9657    	19539007.8554	3079       	False   	False  
19539007.9593     	19539008.3153    	19539374.3698	3927       	False   	False  
19539374.4795     	19539374.8349    	19539414.3374	449        	False   	False  
19539414.4398     	19539414.7901    	19539427.0578	146        	False   	False  
19539427.1337     	19539427.4813    	19539441.0412	161        	False   	False  
19539441.1174     	19539441.4625    	19540217.415 	8902       	False   	False  
19540217.5183     	19540217.8671    	19540220.1021	26         	False   	False  
19540220.168      	19540220.5063    	19540307.1383	925        	False   	False  
19540307.2368     	19540307.5892    	19540328.0743	249        	False   	False  
19540328.152      	19540328.5005    	19540333.8249	63         	False   	False  
19540333.8984     	19540334.24      	19540355.0998	249        	False   	False  
19540355.1766     	19540355.5353    	19540384.2785	338        	False   	False  
19540384.3571     	19540384.702     	19540389.1508	52         	False   	False  
19540389.2243     	19540389.5683    	19540401.1884	141        	False   	False  
19540401.2588     	19540401.6161    	19540406.8371	61         	False   	False  
19540406.9058     	19540407.2429    	19540416.0199	103        	False   	False  
19540416.0919     	19540416.4413    	19540556.0875	1607       	False   	False  
19540556.1986     	19540556.5562    	19540657.5122	1114       	False   	False  
19540657.5992     	19540657.9471    	19540667.6019	115        	False   	False  
19540667.6733     	19540668.0127    	19540738.3672	791        	False   	False  
19540738.4563     	19540738.8012    	19540744.5798	69         	False   	False  
19540744.6463     	19540744.981     	19540748.3837	40         	False   	False  
19540748.4575     	19540748.7963    	19540749.3825	6          	False   	False  
19540749.4517     	19540749.787     	19540749.9659	1          	False   	False  
19540750.0312     	19540750.3614    	19540778.3242	331        	False   	False  
19540778.4067     	19540778.7513    	19540779.6591	10         	False   	False  
19540779.7232     	19540780.0561    	19540780.3931	3          	False   	False  
19540780.4639     	19540780.7979    	19540860.8821	960        	False   	False  
19540860.9637     	19540861.3116    	19540868.7902	85         	False   	False  
19540868.864      	19540869.2098    	19540874.4058	61         	False   	False  
19540874.4778     	19540874.8179    	19540891.1307	194        	False   	False  
19540891.2091     	19540891.553     	19540894.2425	32         	False   	False  
19540894.313      	19540894.6578    	19541049.2247	1829       	False   	False  
19541049.3142     	19541049.6717    	19541051.2666	18         	False   	False  
19541051.3316     	19541051.6693    	19541326.7385	3156       	False   	False  
19541326.8481     	19541327.2039    	19541342.1155	176        	False   	False  
19541342.1938     	19541342.5387    	19541390.836 	572        	False   	False  
19541390.9228     	19541391.2679    	19541518.3663	1440       	False   	False  
19541518.4877     	19541518.8437    	19541525.1051	74         	False   	False  
19541525.1699     	19541525.5256    	19541638.8957	1343       	False   	False  
19541638.9864     	19541639.337     	19541639.6795	3          	False   	False  
19541639.7448     	19541640.0783    	19541640.9027	9          	False   	False  
19541640.9662     	19541641.2996    	19541829.3483	2208       	False   	False  
19541829.4419     	19541829.7901    	19541870.7122	489        	False   	False  
19541870.8059     	19541871.1595    	19541871.9971	9          	False   	False  
19541872.064      	19541872.4059    	19541872.661 	2          	False   	False  
19541872.7245     	19541873.0589    	19541880.3862	87         	False   	False  
19541880.4543     	19541880.7935    	19541890.3741	114        	False   	False  
19541890.4467     	19541890.791     	19541892.8868	24         	False   	False  
19541892.9566     	19541893.2988    	19541901.3006	95         	False   	False  
19541901.371      	19541901.709     	19542042.6579	1684       	False   	False  
19542042.7603     	19542043.1112    	19542043.6907	6          	False   	False  
19542043.7555     	19542044.091     	19542044.5115	4          	False   	False  
19542044.5759     	19542044.9097    	19542047.3184	28         	False   	False  
19542047.394      	19542047.7536    	19542048.0973	3          	False   	False  
19542048.1618     	19542048.5021    	19542159.9087	1259       	False   	False  
19542160.0045     	19542160.3572    	19542191.2251	362        	False   	False  
19542191.3314     	19542191.6923    	19542319.2873	1528       	False   	False  
19542319.3867     	19542319.7367    	19542349.4989	327        	False   	False  
19542349.5802     	19542349.9311    	19542350.2754	3          	False   	False  
19542350.3396     	19542350.6787    	19542483.4352	1549       	False   	False  
19542483.5328     	19542483.8822    	19542643.4852	1757       	False   	False  
19542643.5942     	19542643.9487    	19542648.2475	51         	False   	False  
19542648.315      	19542648.6559    	19542649.3216	7          	False   	False  
19542649.3848     	19542649.7225    	19542654.417 	54         	False   	False  
19542654.4884     	19542654.8276    	19542659.9053	60         	False   	False  
19542659.9718     	19542660.3068    	19542668.1844	94         	False   	False  
19542668.2564     	19542668.5959    	19542732.0747	757        	False   	False  
19542732.1545     	19542732.5042    	19542733.8241	15         	False   	False  
19542733.8901     	19542734.2262    	19542845.2346	1211       	False   	False  
19542845.3205     	19542845.6711    	19542845.7678	0          	False   	False  
19542845.8313     	19542846.1632    	19542846.3376	1          	False   	False  
19542846.4006     	19542846.7322    	19542874.2284	323        	False   	False  
19542874.3058     	19542874.6558    	19543077.6465	2284       	False   	False  
19543077.7493     	19543078.0959    	19543078.2721	1          	False   	False  
19543078.3363     	19543078.6694    	19543109.1578	355        	True    	False  
19543110.1482     	19543110.5126    	19543153.1329	507        	False   	False  
