time_overall_start	time_search_start	time_end     	assignments	solution	timeout
472752.542982     	472755.64176     	472791.103304	389        	True    	False  
472795.431592     	472798.161998    	472850.511096	552        	True    	False  
472854.902638     	472857.694489    	472869.78448 	151        	True    	False  
472874.219093     	472876.946487    	472897.387334	216        	True    	False  
472901.89273      	472904.690003    	472942.687376	415        	True    	False  
472947.007532     	472949.741251    	472997.305136	536        	True    	False  
473001.796676     	473004.549974    	473038.694056	370        	True    	False  
473043.139211     	473045.881966    	475639.471642	27236      	True    	False  
475643.803544     	475646.517686    	475717.506135	721        	True    	False  
475721.908519     	475724.622058    	475740.523473	197        	True    	False  
475744.740316     	475747.417409    	475791.753903	473        	True    	False  
475796.137612     	475798.868019    	476084.285963	3106       	True    	False  
476088.638348     	476091.535922    	476109.330398	195        	True    	False  
476113.762301     	476116.604152    	476137.592285	224        	True    	False  
476141.981416     	476144.699172    	476181.387215	412        	True    	False  
476185.763696     	476188.468801    	476212.271978	262        	True    	False  
476216.582797     	476219.34001     	476274.524634	596        	True    	False  
476278.807139     	476281.546883    	476304.623257	261        	True    	False  
476308.89763      	476311.712975    	476345.270614	371        	True    	False  
476349.647999     	476352.44979     	476361.592208	123        	True    	False  
476365.879231     	476368.614758    	476436.184853	732        	True    	False  
476440.552599     	476443.362824    	476467.55877 	297        	True    	False  
476471.860553     	476474.679211    	476558.32301 	935        	True    	False  
476562.723587     	476565.430198    	476572.887083	102        	True    	False  
476577.2476       	476579.954211    	476602.552275	247        	True    	False  
476606.813094     	476609.492295    	476617.181408	103        	True    	False  
476621.488612     	476624.215404    	476711.650747	1046       	True    	False  
476715.953433     	476718.633538    	481180.293848	47573      	True    	False  
481184.683883     	481187.39953     	481207.629836	241        	True    	False  
481211.993666     	481214.879794    	481230.757716	192        	True    	False  
481235.055281     	481237.788398    	481250.669047	160        	True    	False  
481254.887397     	481257.548827    	481266.513234	118        	True    	False  
481270.754173     	481273.490302    	481291.609175	208        	True    	False  
481296.137161     	481298.887747    	481381.502636	827        	True    	False  
481385.870683     	481388.595065    	481594.838463	2198       	True    	False  
481599.185125     	481602.04294     	481621.70096 	222        	True    	False  
481626.083465     	481628.828931    	481637.892735	120        	True    	False  
481642.183975     	481644.90896     	481671.631096	318        	True    	False  
481675.93318      	481678.635574    	481696.889385	207        	True    	False  
481701.420986     	481704.175488    	481807.246585	1024       	True    	False  
481811.631801     	481814.429676    	484184.670931	22818      	True    	False  
484189.003135     	484191.724806    	484204.256361	156        	True    	False  
484208.518385     	484211.248791    	484226.310753	185        	True    	False  
484230.587235     	484233.360411    	484243.33686 	130        	True    	False  
484247.609426     	484250.335616    	484273.964697	271        	True    	False  
484278.291178     	484281.0505      	484487.63727 	2183       	True    	False  
484492.024594     	484494.87518     	523167.955063	369509     	True    	False  
523172.261665     	523174.970384    	523191.816975	201        	True    	False  
523196.285624     	523199.365124    	523355.370255	1642       	True    	False  
523359.901254     	523362.683165    	523379.181866	199        	True    	False  
523383.437263     	523386.194778    	523395.371533	120        	True    	False  
523399.60434      	523402.341071    	523414.738892	151        	True    	False  
523419.383744     	523422.278005    	523462.819038	426        	True    	False  
523467.269013     	523470.026527    	523506.345596	417        	True    	False  
523510.637439     	523513.340436    	523610.78295 	1133       	True    	False  
523615.172684     	523617.99315     	523834.962691	2437       	True    	False  
523839.725014     	523842.462347    	523854.516796	148        	True    	False  
523858.795085     	523861.534829    	523874.48626 	162        	True    	False  
523878.758224     	523881.482305    	523889.726836	111        	True    	False  
523893.939462     	523896.709627    	524721.600991	8582       	True    	False  
524726.044038     	524728.768721    	524777.551574	560        	True    	False  
524781.834983     	524784.531354    	524811.324574	317        	True    	False  
524815.703464     	524818.429654    	584818.467304	579938     	False   	True   
584820.373618     	584823.119687    	584833.321737	131        	True    	False  
584837.60364      	584840.35242     	584877.926301	444        	True    	False  
584882.285613     	584884.968128    	584959.523123	794        	True    	False  
584963.918279     	584966.643866    	584995.885566	337        	True    	False  
585000.184035     	585002.974079    	585018.172185	187        	True    	False  
585022.473365     	585025.183892    	585050.312965	273        	True    	False  
585054.717458     	585057.424069    	587206.128338	22755      	True    	False  
587210.556928     	587213.369863    	587228.970376	192        	True    	False  
587233.442038     	587236.164612    	587265.634926	361        	True    	False  
587269.912913     	587272.641211    	587290.799239	223        	True    	False  
587295.18807      	587297.880524    	587310.384669	150        	True    	False  
587314.629525     	587317.318064    	588157.973494	9015       	True    	False  
588162.476179     	588165.244536    	588177.246877	142        	True    	False  
588181.598057     	588184.313403    	589167.735787	9490       	True    	False  
589172.161665     	589174.939963    	589229.036942	565        	True    	False  
589233.708301     	589236.4369      	589252.995841	202        	True    	False  
589257.28919      	589260.028632    	589296.146197	405        	True    	False  
589300.452196     	589303.203084    	589317.724989	180        	True    	False  
589322.05147      	589324.77284     	589334.390556	129        	True    	False  
589338.663423     	589341.474552    	589364.169603	263        	True    	False  
589368.472891     	589371.249984    	632635.429797	482047     	True    	False  
632639.92194      	632642.708671    	632651.817354	119        	True    	False  
632656.148052     	632658.858579    	632665.519685	94         	True    	False  
632669.722071     	632672.452778    	632687.887931	190        	True    	False  
632692.096943     	632694.821325    	632730.282266	381        	True    	False  
632734.657543     	632737.439153    	632759.560713	254        	True    	False  
632763.814605     	632766.589589    	632791.179207	273        	True    	False  
632795.543941     	632798.381274    	632825.185639	297        	True    	False  
632829.503687     	632832.262406    	632838.058457	82         	True    	False  
632842.387047     	632845.200585    	632869.565505	280        	True    	False  
632873.801325     	632876.753416    	633599.348377	7736       	True    	False  
633603.669437     	633606.46671     	693606.611589	633308     	False   	True   
693608.207061     	693611.000419    	693689.803281	854        	True    	False  
693694.174943     	693696.892699    	753696.939385	571835     	False   	True   
753698.67552      	753701.404721    	753726.009399	287        	True    	False  
753730.263893     	753732.984661    	791526.629516	396977     	True    	False  
791531.068045     	791533.793632    	791636.696356	1111       	True    	False  
