time_overall_start	time_search_start	time_end	assignments	solution	timeout
227263365.195	227263365.583	227263365.908	1	False	False
227263365.98	227263366.314	227263366.451	0	False	False
227263366.525	227263366.869	227263367.012	0	False	False
227263367.116	227263367.559	227263367.936	1	False	False
227263368.011	227263368.359	227263368.839	2	False	False
227263368.906	227263369.235	227263369.541	1	False	False
227263369.642	227263369.981	227263370.292	1	False	False
227263370.357	227263370.686	227263371.611	5	False	False
227263371.676	227263372.005	227263373.377	8	False	False
227263373.462	227263373.802	227263374.108	1	False	False
227263374.173	227263374.511	227263374.843	1	False	False
227263374.997	227263375.368	227263375.842	2	False	False
227263375.91	227263376.242	227263376.384	0	False	False
227263376.454	227263376.83	227263376.973	0	False	False
227263377.046	227263377.381	227263377.523	0	False	False
227263377.587	227263377.922	227263378.556	3	False	False
227263378.63	227263378.987	227263379.962	5	False	False
227263380.042	227263380.394	227263381.191	4	False	False
227263381.264	227263381.625	227263382.099	2	False	False
227263382.182	227263382.52	227263382.829	1	False	False
227263382.91	227263383.253	227263384.036	4	False	False
227263384.114	227263384.465	227263384.782	1	False	False
227263384.861	227263385.212	227263386.317	6	False	False
227263386.414	227263386.848	227263386.995	0	False	False
227263387.063	227263387.406	227263387.56	0	False	False
227263387.675	227263388.013	227263388.653	3	False	False
227263388.722	227263389.06	227263390.173	6	False	False
227263390.247	227263390.579	227263391.511	5	False	False
227263391.577	227263391.911	227263392.376	2	False	False
227263392.441	227263392.781	227263392.92	0	False	False
227263392.983	227263393.309	227263393.45	0	False	False
227263393.516	227263393.846	227263393.983	0	False	False
227263394.046	227263394.37	227263394.835	2	False	False
227263394.905	227263395.237	227263395.544	1	False	False
227263395.624	227263395.955	227263396.259	1	False	False
227263396.322	227263396.649	227263397.106	2	False	False
227263397.171	227263397.496	227263397.637	0	False	False
227263397.703	227263398.031	227263398.172	0	False	False
227263398.237	227263398.567	227263398.89	1	False	False
227263399.011	227263399.351	227263401.025	10	False	False
227263401.092	227263401.422	227263402.211	4	False	False
227263402.276	227263402.604	227263402.92	1	False	False
227263402.987	227263403.315	227263403.627	1	False	False
227263403.699	227263404.024	227263404.165	0	False	False
227263404.228	227263404.552	227263404.691	0	False	False
227263404.755	227263405.079	227263405.219	0	False	False
227263405.282	227263405.61	227263405.918	1	False	False
227263405.993	227263406.341	227263408.253	11	False	False
227263408.349	227263408.696	227263409.487	4	False	False
227263409.551	227263409.879	227263410.021	0	False	False
227263410.083	227263410.408	227263410.869	2	False	False
227263410.934	227263411.259	227263413.51	14	False	False
227263413.575	227263413.906	227263414.528	3	False	False
227263414.593	227263414.962	227263417.268	15	False	False
227263417.338	227263417.675	227263418.754	6	False	False
227263418.82	227263419.148	227263420.484	8	False	False
227263420.549	227263420.902	227263421.044	0	False	False
227263421.107	227263421.434	227263422.655	7	False	False
227263422.721	227263423.049	227263423.353	1	False	False
227263423.416	227263423.744	227263424.368	3	False	False
227263424.433	227263424.761	227263425.064	1	False	False
227263425.127	227263425.451	227263426.836	8	False	False
227263426.907	227263427.236	227263427.543	1	False	False
227263427.607	227263427.934	227263428.072	0	False	False
227263428.134	227263428.459	227263428.596	0	False	False
227263428.664	227263428.998	227263429.306	1	False	False
227263429.377	227263429.727	227263430.199	2	False	False
227263430.273	227263430.615	227263431.411	4	False	False
227263431.494	227263431.832	227263432.146	1	False	False
227263432.211	227263432.54	227263433.013	2	False	False
227263433.077	227263433.406	227263433.545	0	False	False
227263433.609	227263433.935	227263434.072	0	False	False
227263434.135	227263434.459	227263434.598	0	False	False
227263434.667	227263434.992	227263435.135	0	False	False
227263435.198	227263435.522	227263435.984	2	False	False
227263436.05	227263436.376	227263436.512	0	False	False
227263436.575	227263436.9	227263437.207	1	False	False
227263437.27	227263437.594	227263438.216	3	False	False
227263438.282	227263438.61	227263439.228	3	False	False
227263439.297	227263439.626	227263439.768	0	False	False
227263439.831	227263440.155	227263440.462	1	False	False
227263440.525	227263440.851	227263440.988	0	False	False
227263441.05	227263441.372	227263442.157	4	False	False
227263442.224	227263442.55	227263443.006	2	False	False
227263443.069	227263443.394	227263443.859	2	False	False
227263443.924	227263444.25	227263444.391	0	False	False
227263444.453	227263444.777	227263444.917	0	False	False
227263444.98	227263445.306	227263446.508	7	False	False
227263446.573	227263446.902	227263447.359	2	False	False
227263447.423	227263447.753	227263448.377	3	False	False
227263448.441	227263448.77	227263448.908	0	False	False
227263448.971	227263449.294	227263449.598	1	False	False
227263449.664	227263449.988	227263450.128	0	False	False
227263450.191	227263450.514	227263450.815	1	False	False
227263450.878	227263451.203	227263451.341	0	False	False
227263451.403	227263451.728	227263452.658	5	False	False
227263452.722	227263453.05	227263453.816	4	False	False
227263453.882	227263454.209	227263454.833	3	False	False
227263454.899	227263455.226	227263455.364	0	False	False
227263455.426	227263455.752	227263455.888	0	False	False
227263455.95	227263456.274	227263456.578	1	False	False
227263456.65	227263456.98	227263457.448	2	False	False
227263457.512	227263457.865	227263458.168	1	False	False
227263458.232	227263458.557	227263458.696	0	False	False
227263458.761	227263459.084	227263459.855	4	False	False
227263459.931	227263460.273	227263460.417	0	False	False
227263460.491	227263460.847	227263461.155	1	False	False
227263461.226	227263461.564	227263461.705	0	False	False
227263461.77	227263462.093	227263462.233	0	False	False
227263462.31	227263462.635	227263462.77	0	False	False
227263462.833	227263463.157	227263463.623	2	False	False
227263463.688	227263464.013	227263464.486	2	False	False
227263464.55	227263464.877	227263466.096	7	False	False
227263466.161	227263466.488	227263466.625	0	False	False
227263466.688	227263467.014	227263467.32	1	False	False
227263467.383	227263467.728	227263468.196	2	False	False
227263468.259	227263468.585	227263468.723	0	False	False
227263468.788	227263469.111	227263469.246	0	False	False
227263469.309	227263469.633	227263469.941	1	False	False
227263470.004	227263470.327	227263470.954	3	False	False
227263471.017	227263471.342	227263471.477	0	False	False
227263471.539	227263471.864	227263472.0	0	False	False
227263472.062	227263472.384	227263473.312	5	False	False
227263473.376	227263473.722	227263474.033	1	False	False
227263474.102	227263474.43	227263474.902	2	False	False
227263474.967	227263475.293	227263475.595	1	False	False
227263475.66	227263475.985	227263476.289	1	False	False
227263476.352	227263476.682	227263476.983	1	False	False
227263477.047	227263477.371	227263477.831	2	False	False
227263477.896	227263478.221	227263478.361	0	False	False
227263478.424	227263478.749	227263478.887	0	False	False
227263478.949	227263479.273	227263479.731	2	False	False
227263479.795	227263480.121	227263480.889	4	False	False
227263480.953	227263481.28	227263481.585	1	False	False
227263481.648	227263481.974	227263482.276	1	False	False
227263482.339	227263482.667	227263483.445	4	False	False
227263483.508	227263483.836	227263483.973	0	False	False
227263484.036	227263484.36	227263485.29	5	False	False
227263485.359	227263485.734	227263486.041	1	False	False
227263486.113	227263486.449	227263486.59	0	False	False
227263486.673	227263487.025	227263487.338	1	False	False
227263487.403	227263487.738	227263488.207	2	False	False
227263488.27	227263488.597	227263488.906	1	False	False
227263488.973	227263489.3	227263489.911	3	False	False
227263489.975	227263490.303	227263490.916	3	False	False
227263490.985	227263491.316	227263491.46	0	False	False
227263491.528	227263491.961	227263493.626	10	False	False
227263493.695	227263494.024	227263494.328	1	False	False
227263494.392	227263494.728	227263494.864	0	False	False
227263494.931	227263495.256	227263495.561	1	False	False
227263495.633	227263495.96	227263496.265	1	False	False
227263496.329	227263496.659	227263496.797	0	False	False
227263496.86	227263497.185	227263497.323	0	False	False
227263497.385	227263497.715	227263498.804	6	False	False
227263498.869	227263499.197	227263499.338	0	False	False
227263499.4	227263499.725	227263499.864	0	False	False
227263499.926	227263500.249	227263501.319	6	False	False
227263501.383	227263501.713	227263501.851	0	False	False
227263501.914	227263502.239	227263502.376	0	False	False
227263502.438	227263502.765	227263503.383	3	False	False
227263503.446	227263503.775	227263504.078	1	False	False
