time_overall_start	time_search_start	time_end	assignments	solution	timeout
225467782.552	225467782.923	225468769.071	8470	False	False
225468769.23	225468769.594	225468849.905	576	False	False
225468850.025	225468850.379	225470224.984	11055	False	False
225470225.102	225470225.455	225470255.173	221	False	False
225470255.287	225470255.634	225472366.091	18165	False	False
225472366.233	225472366.594	225472444.542	543	False	False
225472444.654	225472444.997	225472447.403	13	False	False
225472447.515	225472447.858	225472459.675	82	False	False
225472459.75	225472460.081	225481239.194	76526	False	False
225481239.302	225481239.67	225481892.889	5401	False	False
225481893.006	225481893.356	225481916.952	167	False	False
225481917.037	225481917.376	225482118.311	1463	False	False
225482118.425	225482118.776	225482133.202	150	True	False
225482134.273	225482134.644	225482176.06	283	False	False
225482176.169	225482176.519	225482188.454	77	False	False
225482188.563	225482188.905	225482202.778	95	False	False
225482202.877	225482203.216	225482504.301	2289	False	False
225482504.418	225482504.769	225482504.929	0	False	False
225482504.994	225482505.319	225482505.661	1	False	False
225482505.726	225482506.05	225482508.86	16	False	False
225482508.928	225482509.255	225482509.59	1	False	False
225482509.654	225482509.978	225483721.902	11702	False	False
225483722.022	225483722.381	225483728.894	44	False	False
225483729.003	225483729.354	225484144.907	3207	False	False
225484145.022	225484145.376	225484158.414	83	False	False
225484158.502	225484158.839	225484746.543	4442	False	False
225484746.661	225484747.01	225484751.233	25	False	False
225484751.308	225484751.644	225484754.026	13	False	False
225484754.093	225484754.419	225484772.029	115	False	False
225484772.142	225484772.491	225485051.098	2238	False	False
225485051.214	225485051.563	225485053.439	10	False	False
225485053.507	225485053.839	225491518.814	52815	False	False
225491518.932	225491519.277	225492686.595	9375	False	False
225492686.723	225492687.11	225493676.608	7969	False	False
225493676.725	225493677.079	225494004.003	2440	False	False
225494004.116	225494004.461	225494056.757	389	False	False
225494056.875	225494057.226	225494584.06	4197	False	False
225494584.18	225494584.527	225494594.426	61	False	False
225494594.526	225494594.871	225494659.081	479	False	False
225494659.196	225494659.544	225494659.707	0	False	False
225494659.773	225494660.101	225494678.883	129	False	False
225494678.979	225494679.338	225494721.801	357	False	False
225494721.907	225494722.252	225495263.736	4443	False	False
225495263.849	225495264.195	225495727.186	3586	False	False
225495727.307	225495727.659	225495810.615	626	False	False
225495810.732	225495811.084	225496058.755	2238	False	False
225496058.872	225496059.221	225496278.131	1693	False	False
225496278.251	225496278.601	225497250.225	8431	False	False
225497250.341	225497250.685	225497254.197	20	False	False
225497254.266	225497254.594	225497330.409	598	False	False
225497330.525	225497330.875	225498042.859	5461	False	False
225498042.974	225498043.33	225498929.446	8286	False	False
225498929.565	225498929.916	225528935.351	268551	False	False
225528935.469	225528935.824	225529379.075	3466	False	False
225529379.188	225529379.53	225529438.385	441	False	False
225529438.497	225529438.842	225529439.522	3	False	False
225529439.588	225529439.913	225529440.954	5	False	False
225529441.019	225529441.345	225529450.203	62	False	False
225529450.274	225529450.602	225530317.498	8575	False	False
225530317.616	225530317.964	225530912.794	4594	False	False
225530912.913	225530913.264	225530965.279	364	False	False
225530965.39	225530965.734	225532741.333	14506	False	False
225532741.444	225532741.786	225533082.689	2703	False	False
225533082.805	225533083.156	225533107.269	153	False	False
225533107.386	225533107.73	225533172.545	462	False	False
225533172.662	225533173.015	225533787.489	5247	False	False
225533787.602	225533787.947	225533788.104	0	False	False
225533788.168	225533788.493	225533789.161	3	False	False
225533789.225	225533789.552	225538075.051	36534	False	False
225538075.161	225538075.52	225538135.109	405	False	False
225538135.226	225538135.583	225538144.298	56	False	False
225538144.415	225538144.783	225538494.015	2851	False	False
225538494.13	225538494.495	225538724.13	1867	False	False
225538724.246	225538724.601	225540322.933	14547	False	False
225540323.042	225540323.384	225540339.425	109	False	False
225540339.525	225540339.87	225540380.199	316	False	False
225540380.319	225540380.672	225540415.865	307	True	False
225540416.905	225540417.261	225540663.066	1958	False	False
225540663.183	225540663.534	225543420.333	21306	False	False
225543420.446	225543420.792	225543445.01	175	False	False
225543445.1	225543445.435	225543479.945	240	False	False
225543480.042	225543480.381	225543499.416	126	False	False
225543499.529	225543499.884	225544039.611	4479	False	False
225544039.73	225544040.099	225544040.268	0	False	False
225544040.335	225544040.668	225544679.764	5607	True	False
225544680.824	225544681.186	225544684.904	22	False	False
225544684.989	225544685.323	225544730.411	363	False	False
225544730.523	225544730.867	225544800.738	557	False	False
225544800.848	225544801.2	225544825.421	171	False	False
225544825.53	225544825.885	225544923.155	823	False	False
225544923.271	225544923.617	225544958.704	236	False	False
225544958.815	225544959.177	225545732.403	6900	False	False
225545732.519	225545732.878	225546086.218	2556	False	False
225546086.322	225546086.667	225546126.827	294	False	False
225546126.947	225546127.309	225546129.009	9	False	False
225546129.098	225546129.438	225546446.772	2568	False	False
225546446.903	225546447.254	225546447.988	3	False	False
225546448.08	225546448.421	225548647.814	18256	False	False
225548647.929	225548648.276	225548648.79	2	False	False
225548648.859	225548649.184	225548664.166	100	False	False
225548664.252	225548664.585	225550087.019	11262	False	False
225550087.136	225550087.487	225550124.487	249	False	False
225550124.592	225550124.953	225550127.594	15	False	False
225550127.701	225550128.052	225550231.826	793	False	False
225550231.945	225550232.301	225550555.766	2577	False	False
225550555.887	225550556.237	225550839.264	2087	False	False
225550839.372	225550839.714	225550841.047	7	False	False
225550841.116	225550841.46	225551478.644	4779	False	False
225551478.76	225551479.109	225552073.569	4558	False	False
225552073.685	225552074.039	225552561.545	3956	False	False
225552561.662	225552562.018	225552571.238	59	False	False
225552571.309	225552571.639	225552574.222	15	False	False
225552574.293	225552574.619	225554747.511	18186	False	False
225554747.626	225554747.975	225554834.762	862	True	False
225554835.812	225554836.173	225554844.42	52	False	False
225554844.495	225554844.837	225554855.082	67	False	False
225554855.187	225554855.527	225554894.353	264	False	False
225554894.46	225554894.807	225555255.264	3018	False	False
225555255.372	225555255.72	225555260.635	29	False	False
225555260.742	225555261.095	225555296.372	242	False	False
225555296.484	225555296.831	225555310.004	88	False	False
225555310.08	225555310.411	225555666.536	2761	False	False
225555666.652	225555667.004	225555673.007	39	False	False
225555673.078	225555673.408	225558685.134	25600	False	False
225558685.267	225558685.627	225558830.935	1120	False	False
225558831.043	225558831.388	225577802.737	168113	False	False
225577802.853	225577803.201	225577933.684	1092	False	False
225577933.799	225577934.148	225577938.311	24	False	False
225577938.396	225577938.726	225578249.698	2926	False	False
225578249.811	225578250.155	225578255.152	31	False	False
225578255.22	225578255.549	225578377.692	867	False	False
225578377.817	225578378.17	225578433.593	393	False	False
225578433.707	225578434.062	225582512.307	34056	False	False
225582512.422	225582512.772	225582547.48	266	False	False
225582547.593	225582547.939	225582579.034	210	False	False
225582579.127	225582579.464	225582915.429	3316	True	False
225582916.493	225582916.852	225582923.468	41	False	False
225582923.545	225582923.875	225582924.713	4	False	False
225582924.78	225582925.109	225583980.995	8922	False	False
225583981.112	225583981.465	225583987.111	39	False	False
225583987.183	225583987.511	225584024.282	370	True	False
225584025.31	225584025.658	225584036.164	67	False	False
225584036.247	225584036.593	225584063.676	181	False	False
225584063.784	225584064.127	225584064.984	4	False	False
225584065.054	225584065.385	225584087.114	199	True	False
225584088.148	225584088.494	225584096.492	49	False	False
225584096.57	225584096.902	225584097.584	3	False	False
225584097.658	225584097.996	225584122.81	184	False	False
225584122.895	225584123.229	225584699.301	4284	False	False
225584699.411	225584699.755	225585087.483	3037	False	False
225585087.599	225585087.951	225585224.585	1002	False	False
225585224.699	225585225.042	225585437.281	1580	False	False
225585437.388	225585437.732	225585439.072	7	False	False
225585439.138	225585439.466	225585459.174	136	False	False
225585459.279	225585459.622	225586150.593	5889	False	False
225586150.71	225586151.066	225586151.937	4	False	False
225586152.004	225586152.332	225586156.519	26	False	False
225586156.588	225586156.915	225586220.898	438	False	False
225586221.014	225586221.372	225586582.552	2750	False	False
225586582.664	225586583.009	225586831.674	2222	False	False
225586831.787	225586832.134	225586928.331	832	False	False
225586928.448	225586928.8	225587195.265	2159	False	False
225587195.377	225587195.719	225587732.263	4436	True	False
225587733.349	225587733.708	225587742.854	63	False	False
225587742.942	225587743.28	225587767.347	181	False	False
225587767.437	225587767.777	225587774.264	47	False	False
225587774.34	225587774.669	225587775.528	4	False	False
225587775.595	225587775.921	225588558.858	6254	False	False
225588558.974	225588559.329	225588564.222	33	False	False
225588564.29	225588564.624	225588974.844	3399	False	False
225588974.955	225588975.3	225588976.329	5	False	False
225588976.397	225588976.724	225589284.923	2421	False	False
225589285.035	225589285.38	225589423.565	975	False	False
225589423.677	225589424.022	225589473.013	336	False	False
225589473.118	225589473.458	225589477.451	24	False	False
225589477.52	225589477.85	225590760.32	10533	False	False
225590760.441	225590760.792	225590761.321	2	False	False
225590761.389	225590761.716	225590764.544	16	False	False
225590764.621	225590764.961	225591014.046	1857	False	False
225591014.164	225591014.519	225591117.01	727	False	False
225591117.121	225591117.465	225591133.666	101	False	False
225591133.747	225591134.089	225591144.905	73	False	False
225591145.005	225591145.357	225591177.615	214	False	False
225591177.729	225591178.08	225591362.056	1411	False	False
225591362.168	225591362.514	225591464.729	733	False	False
225591464.84	225591465.183	225592821.202	11460	False	False
225592821.318	225592821.678	225593248.634	3411	False	False
225593248.751	225593249.099	225597423.848	36791	False	False
225597423.961	225597424.314	225597549.334	988	False	False
225597549.449	225597549.801	225601101.946	31097	False	False
225601102.065	225601102.417	225601115.626	97	False	False
225601115.703	225601116.031	225601119.147	18	False	False
225601119.214	225601119.539	225601127.194	47	False	False
225601127.286	225601127.628	225601224.027	743	False	False
225601224.141	225601224.494	225601250.731	188	False	False
225601250.846	225601251.199	225601255.211	24	False	False
225601255.28	225601255.609	225601278.651	158	False	False
225601278.753	225601279.098	225601344.766	530	False	False
225601344.881	225601345.233	225603912.204	21600	False	False
225603912.319	225603912.67	225603934.268	156	False	False
225603934.348	225603934.685	225604151.834	1564	False	False
225604151.946	225604152.289	225604743.197	4523	False	False
225604743.313	225604743.664	225606194.901	10988	False	False
225606195.014	225606195.358	225606524.041	2667	False	False
