time_overall_start	time_search_start	time_end	assignments	solution	timeout
33801366.9765	33801368.8343	33803876.8935	19316	True	False
33803879.9609	33803881.729	33803910.5192	258	True	False
33803913.5131	33803915.2457	33804302.9097	2696	True	False
33804305.9091	33804307.6019	33804359.7031	470	True	False
33804362.6889	33804364.3907	33804487.109	1268	True	False
33804490.0713	33804491.7692	33804631.9735	1450	True	False
33804634.9175	33804636.6066	33805114.3515	5314	True	False
33805117.3035	33805118.9876	33805148.2561	169	False	False
33805148.9371	33805150.6163	33805239.42	1009	True	False
33805242.3384	33805244.0314	33865244.1034	659815	False	True
33865245.3652	33865247.0573	33925247.1564	521400	False	True
33925248.1278	33925249.8272	33925269.2352	177	True	False
33925272.143	33925273.828	33925311.9024	424	True	False
33925314.7563	33925316.4289	33925341.0098	278	True	False
33925343.8459	33925345.5056	33926583.6494	12945	True	False
33926586.6003	33926588.2834	33986588.3945	619756	False	True
33986589.5828	33986591.2737	33986613.2311	231	True	False
33986616.0862	33986617.7546	33986635.5671	157	True	False
33986638.3966	33986640.0918	33986658.0327	161	True	False
33986660.97	33986662.6866	33986719.2531	524	True	False
33986722.1281	33986723.7956	33999275.9243	125661	True	False
33999278.8638	33999280.5499	33999300.1941	192	True	False
33999303.0323	33999304.7013	33999349.7296	368	True	False
33999352.5838	33999354.26	33999897.4861	6080	True	False
33999900.4334	33999902.1168	33999983.3658	654	True	False
33999986.316	33999987.9998	34000013.1349	293	True	False
34000015.9858	34000017.6553	34000039.5877	221	True	False
34000042.4205	34000044.0811	34001677.4202	17336	True	False
34001680.3819	34001682.0675	34001703.3653	201	True	False
34001706.2158	34001707.886	34061708.0149	685002	False	True
34061709.2083	34061710.898	34061750.4987	424	True	False
34061753.4065	34061755.1421	34062097.6214	3656	True	False
34062100.5814	34062102.2585	34063879.5224	19216	True	False
34063882.5181	34063884.2061	34063948.7325	665	True	False
34063951.6202	34063953.306	34064223.2198	2783	True	False
34064226.1577	34064227.8388	34064263.0322	413	True	False
34064265.9777	34064267.659	34064284.4866	146	True	False
34064287.3547	34064289.0378	34064303.3335	140	True	False
34064306.2205	34064307.9022	34069322.7506	52897	True	False
34069325.8129	34069327.5439	34129327.6427	610157	False	True
34129328.737	34129330.4249	34129601.4764	2856	True	False
34129604.4206	34129606.1077	34189606.2736	642832	False	True
34189607.4245	34189609.1013	34193394.7568	39598	True	False
34193397.698	34193399.3827	34253399.517	574405	False	True
34253400.748	34253402.423	34253473.9964	810	True	False
34253476.9334	34253478.6211	34254333.6665	8436	True	False
34254336.5893	34254338.2713	34314338.3417	584602	False	True
34314339.5222	34314341.2074	34314692.0024	2733	True	False
34314694.9427	34314696.6249	34314721.0411	258	True	False
34314723.8766	34314725.5425	34315350.2191	7045	True	False
34315353.1531	34315354.8311	34315980.3519	6471	True	False
34315983.3118	34315984.9926	34316913.3005	8118	True	False
34316916.2448	34316917.9264	34317039.1157	1386	True	False
34317042.0477	34317043.7308	34317091.2639	493	True	False
34317094.1952	34317095.8705	34377095.9513	652591	False	True
34377097.0247	34377098.7118	34377139.301	438	True	False
34377142.1712	34377143.8429	34377337.6381	2113	True	False
34377340.5655	34377342.2429	34377393.4553	576	True	False
34377396.3938	34377398.0917	34380297.6537	22858	True	False
34380300.6019	34380302.2944	34389836.8259	89551	True	False
34389839.7663	34389841.4521	34389980.8784	1607	True	False
34389983.8353	34389985.5176	34389995.8413	120	True	False
34389998.6849	34390000.366	34390016.4857	149	True	False
34390019.3288	34390021.0035	34390119.8653	961	True	False
34390122.8113	34390124.4893	34390191.511	702	True	False
34390194.451	34390196.1233	34390211.0075	158	True	False
34390213.8503	34390215.5153	34450215.6352	692393	False	True
34450216.9894	34450218.6816	34510218.7629	594056	False	True
34510219.9789	34510221.6722	34512022.6469	21184	True	False
34512025.5854	34512027.2691	34512037.5323	104	True	False
34512040.3696	34512042.0275	34515324.4033	35964	True	False
34515327.3219	34515329.0047	34515406.1926	756	True	False
34515409.1187	34515410.801	34515638.7283	2582	True	False
34515641.6641	34515643.3581	34575643.4114	670935	False	True
34575644.6159	34575646.3668	34575685.3361	409	True	False
34575688.256	34575689.9376	34635690.0668	640557	False	True
34635691.2283	34635692.9186	34695692.9915	683234	False	True
34695694.1156	34695695.809	34695706.5682	111	True	False
34695709.4026	34695711.0655	34695784.4175	676	True	False
34695787.3389	34695789.0157	34696869.9724	10210	True	False
34696872.9116	34696874.601	34756874.8122	571439	False	True
34756875.8881	34756877.5706	34756891.0624	135	True	False
34756893.8982	34756895.5626	34756905.8822	102	True	False
34756908.7108	34756910.4352	34756965.999	571	True	False
34756968.9607	34756970.6481	34757030.3884	569	True	False
34757033.2607	34757034.9353	34758248.3398	12747	True	False
34758251.2543	34758252.9398	34818253.0362	668811	False	True
34818254.4112	34818256.1061	34818279.6333	268	True	False
34818282.5363	34818284.2119	34818328.015	436	True	False
34818330.8677	34818332.6213	34818389.767	670	True	False
34818392.7047	34818394.3727	34818673.5651	3141	True	False
34818676.5142	34818678.1916	34818717.0715	295	True	False
34818719.9293	34818721.6022	34818746.9626	259	True	False
34818749.7987	34818751.4716	34818822.1378	484	True	False
34818825.1182	34818826.8724	34818845.4512	195	True	False
34818848.4741	34818850.237	34818858.5183	83	True	False
34818861.771	34818863.6526	34819148.1362	2914	True	False
34819151.0796	34819152.7633	34819766.6959	6536	True	False
34819769.6676	34819771.3664	34822681.7178	35182	True	False
34822684.6705	34822686.3563	34823151.0211	5235	True	False
34823154.0109	34823155.7202	34823227.883	811	True	False
34823230.8418	34823232.5496	34828043.8732	46818	True	False
34828046.8446	34828048.5512	34828081.4378	339	True	False
34828084.3881	34828086.1155	34828117.3728	333	True	False
34828120.2568	34828121.9505	34828212.6858	929	True	False
34828215.6503	34828217.3635	34828897.2349	7400	True	False
34828900.3048	34828902.2204	34888902.3159	635351	False	True
34888903.4746	34888905.1801	34888952.7217	597	True	False
34888955.6213	34888957.3252	34888985.9124	313	True	False
34888988.8886	34888990.5871	34889005.5226	140	True	False
34889008.396	34889010.0972	34889944.8021	10245	True	False
34889947.7672	34889949.4783	34889968.8923	193	True	False
34889971.8435	34889973.5435	34891955.8575	20165	True	False
34891958.8373	34891960.5626	34899802.6864	63398	True	False
34899805.6511	34899807.3562	34899936.0612	1488	True	False
34899939.054	34899940.7627	34959940.8615	667347	False	True
34959942.0217	34959943.7319	34960782.4925	9339	True	False
34960785.485	34960787.21	34978102.8937	197285	True	False
34978105.8702	34978107.5735	35038107.6367	647567	False	True
35038108.8503	35038110.5665	35038121.1225	105	True	False
35038123.9884	35038125.6713	35038363.9768	1749	True	False
35038366.9723	35038368.6822	35038391.399	249	True	False
35038394.2881	35038395.9917	35038508.0438	1248	True	False
35038511.0197	35038512.7317	35098512.8097	673978	False	True
35098513.8983	35098515.6016	35099190.926	7823	True	False
35099193.9097	35099195.623	35099482.8373	2114	True	False
35099485.8267	35099487.5469	35099804.0764	3379	True	False
35099807.0451	35099808.7574	35159808.8156	554074	False	True
35159809.8845	35159811.5932	35159842.5774	309	True	False
35159845.444	35159847.1346	35219847.2027	534116	False	True
35219848.3879	35219850.1268	35219860.7231	116	True	False
35219863.6878	35219865.3899	35279865.6607	574164	False	True
35279866.7408	35279868.4589	35280038.6489	1432	True	False
35280041.6323	35280043.3395	35280619.6516	6233	True	False
35280622.6449	35280624.3525	35280669.2013	519	True	False
35280672.1642	35280673.8603	35280718.3402	458	True	False
35280721.2648	35280722.9682	35280731.4735	88	True	False
35280734.3642	35280736.0566	35285650.7044	54907	True	False
35285653.6954	35285655.3984	35285670.0206	154	True	False
35285672.9519	35285674.651	35285685.4175	116	True	False
35285688.2937	35285689.9942	35285834.8247	1598	True	False
35285837.8163	35285839.5331	35285869.5962	289	True	False
35285872.5583	35285874.2637	35285973.533	980	True	False
35285976.4962	35285978.1983	35286055.9527	704	True	False
35286058.8641	35286060.6237	35286070.186	102	True	False
35286073.1086	35286074.8032	35286107.7548	373	True	False
35286110.6563	35286112.3686	35286159.9846	452	True	False
35286162.965	35286164.671	35290924.7513	50627	True	False
35290927.7113	35290929.4206	35290937.2654	81	True	False
35290940.1473	35290941.8488	35293120.2583	23656	True	False
35293123.224	35293124.9336	35293152.3506	298	True	False
35293155.235	35293156.9365	35293327.3704	1660	True	False
35293330.3496	35293332.0553	35353332.1803	664720	False	True
35353333.3577	35353335.133	35353424.1949	1008	True	False
35353427.1641	35353428.8692	35353516.4711	947	True	False
35353519.4416	35353521.1461	35353691.8533	2090	True	False
35353694.8496	35353696.5578	35353703.6171	73	True	False
35353706.4884	35353708.1905	35353775.9022	698	True	False
35353778.9419	35353780.6485	35354577.1343	8078	True	False
35354580.125	35354581.8403	35354596.5879	150	True	False
35354599.4604	35354601.1553	35354983.2694	4059	True	False
35354986.2573	35354987.9724	35355076.2776	947	True	False
35355079.2501	35355080.9592	35415081.0682	596812	False	True
35415082.2206	35415083.9342	35415094.651	112	True	False
35415097.6262	35415099.3503	35415297.0206	1975	True	False
35415299.9947	35415301.7025	35475301.8215	652725	False	True
35475303.0013	35475304.7094	35475347.6122	471	True	False
35475350.5109	35475352.2365	35475381.1719	278	True	False
35475384.1318	35475385.8394	35475684.0133	2700	True	False
35475686.9867	35475688.6946	35475714.0742	285	True	False
35475716.9652	35475718.6531	35475861.4896	1577	True	False
35475864.4764	35475866.1785	35497491.5351	221673	True	False
35497494.514	35497496.2213	35497506.6113	102	True	False
35497509.5109	35497511.213	35500269.2599	24922	True	False
35500272.2578	35500273.9617	35505001.0382	40616	True	False
35505004.0168	35505005.7123	35506691.9253	17760	True	False
35506694.928	35506696.6469	35506832.6925	1519	True	False
35506835.6633	35506837.372	35508070.1207	13222	True	False
35508073.1171	35508074.8261	35508103.1473	298	True	False
35508106.0828	35508107.7897	35568107.9244	630812	False	True
35568109.0373	35568110.7629	35628110.8885	685381	False	True
35628112.3126	35628114.0385	35628160.4087	539	True	False
35628163.4147	35628165.1436	35628398.1932	2400	True	False
35628401.1878	35628402.9022	35628611.217	2166	True	False
