time_overall_start	time_search_start	time_end     	assignments	solution	timeout
61243498.7158     	61243501.0613    	61246174.2394	7926       	False   	False  
61246175.5339     	61246178.2044    	61246306.6305	440        	False   	False  
61246307.7955     	61246310.5151    	61246622.844 	804        	False   	False  
61246624.0419     	61246626.8205    	61246940.2802	1471       	False   	False  
61246941.4338     	61246944.1723    	61247192.9917	1079       	False   	False  
61247194.1682     	61247196.9314    	61247545.3785	942        	False   	False  
61247546.5451     	61247549.3092    	61247845.3358	768        	False   	False  
61247846.5199     	61247849.253     	61248468.7826	2303       	False   	False  
61248470.0133     	61248472.8392    	61251608.2092	17317      	False   	False  
61251609.4592     	61251612.3335    	61251856.4487	792        	False   	False  
61251857.6415     	61251860.4677    	61252147.0501	1121       	False   	False  
61252148.3434     	61252151.1973    	61252449.2272	946        	False   	False  
61252450.4778     	61252453.3263    	61252738.7527	1329       	False   	False  
61252740.0382     	61252742.9217    	61252942.0973	776        	False   	False  
61252943.3651     	61252946.1976    	61253923.0312	2911       	False   	False  
61253924.2113     	61253926.9522    	61257260.8765	12306      	False   	False  
61257262.0645     	61257264.7937    	61257981.323 	2948       	False   	False  
61257982.5483     	61257985.3115    	61258169.3433	537        	False   	False  
61258170.5243     	61258173.3198    	61258538.3427	2099       	False   	False  
61258539.5243     	61258542.2719    	61258748.999 	715        	False   	False  
61258750.1361     	61258752.8963    	61259187.2022	931        	False   	False  
61259188.3781     	61259191.142     	61260496.9044	2913       	False   	False  
61260498.0968     	61260500.9038    	61260715.711 	686        	False   	False  
61260716.9119     	61260719.6727    	61261305.9775	1646       	False   	False  
61261307.1314     	61261309.8777    	61262273.8861	4799       	False   	False  
61262275.0846     	61262277.8288    	61264529.0934	4620       	False   	False  
61264530.3132     	61264533.0569    	61264805.0002	1410       	False   	False  
61264806.1876     	61264808.9246    	61264902.2921	458        	False   	False  
61264903.4358     	61264906.1779    	61265775.5407	3158       	False   	False  
61265776.7356     	61265779.4763    	61265877.0772	183        	False   	False  
61265878.2477     	61265881.0197    	61266019.1731	535        	False   	False  
61266020.4183     	61266023.1848    	61270385.7363	12558      	False   	False  
61270386.9131     	61270389.6911    	61270545.7496	754        	False   	False  
61270546.9421     	61270549.6996    	61278634.7539	24438      	False   	False  
61278635.9364     	61278638.6466    	61279518.038 	3892       	False   	False  
61279519.2344     	61279522.0       	61279606.2375	247        	False   	False  
61279607.4155     	61279610.145     	61280064.4864	1945       	False   	False  
61280065.6523     	61280068.4105    	61280159.2141	226        	False   	False  
61280160.3515     	61280163.0545    	61280456.3576	364        	False   	False  
61280457.5549     	61280460.3067    	61280681.9982	612        	False   	False  
61280683.1877     	61280685.9521    	61280779.051 	397        	False   	False  
61280780.2187     	61280783.0485    	61280987.3874	660        	False   	False  
61280988.5958     	61280991.5552    	61281234.8806	1112       	False   	False  
61281236.0676     	61281238.8327    	61281688.1882	1321       	False   	False  
61281689.3762     	61281692.1337    	61283501.1926	3700       	False   	False  
61283502.386      	61283505.139     	61283808.0568	628        	False   	False  
61283809.2839     	61283812.0276    	61284666.5664	3916       	False   	False  
61284667.7501     	61284670.466     	61285927.6266	3496       	False   	False  
61285928.8076     	61285931.5621    	61286023.0378	410        	False   	False  
61286024.1565     	61286026.8794    	61286063.2382	109        	False   	False  
61286064.4129     	61286067.174     	61286318.0855	1244       	False   	False  
61286319.2644     	61286322.0006    	61286437.3165	460        	False   	False  
61286438.4755     	61286441.233     	61288442.8851	6116       	False   	False  
61288444.0598     	61288446.848     	61348447.2348	165300     	False   	True   
61348451.0022     	61348464.8461    	61349566.4919	4441       	False   	False  
61349578.363      	61349581.1931    	61349814.8658	287        	False   	False  
61349816.0941     	61349818.8986    	61349835.5308	48         	False   	False  
61349836.722      	61349850.5957    	61351042.5522	3189       	False   	False  
61351043.7269     	61351046.482     	61351152.2455	503        	False   	False  
61351153.4015     	61351156.1892    	61351377.0259	789        	False   	False  
61351378.2195     	61351380.9563    	61351702.1366	920        	False   	False  
61351703.3457     	61351706.0969    	61353270.9463	3947       	False   	False  
61353272.1271     	61353274.8608    	61353550.3041	879        	False   	False  
61353551.5149     	61353554.2721    	61353670.5185	521        	False   	False  
61353671.6823     	61353674.4555    	61354387.7162	2629       	False   	False  
61354388.8809     	61354391.6553    	61355225.6153	4020       	False   	False  
61355226.7996     	61355229.5481    	61355647.3053	1252       	False   	False  
61355648.49       	61355651.2086    	61356120.9656	1397       	False   	False  
61356122.1653     	61356124.9306    	61356178.8366	263        	False   	False  
61356179.9966     	61356182.7363    	61357363.1771	4517       	False   	False  
61357364.3428     	61357367.1127    	61357680.8407	1074       	False   	False  
61357682.0404     	61357684.8187    	61357947.9419	1226       	False   	False  
61357949.106      	61357951.7936    	61358056.0196	443        	False   	False  
61358057.2006     	61358059.9379    	61359712.4908	5188       	False   	False  
