time_overall_start	time_search_start	time_end     	assignments	solution	timeout
124258359.618     	124258406.069    	124258422.898	66         	True    	False  
124258427.304     	124258471.914    	124258492.045	66         	True    	False  
124258496.427     	124258541.931    	124258636.023	305        	True    	False  
124258640.44      	124258687.077    	124258703.172	66         	True    	False  
124258707.591     	124258753.416    	124258771.741	66         	True    	False  
124258776.134     	124258822.219    	124258843.198	66         	True    	False  
124258847.521     	124258893.9      	124258911.661	66         	True    	False  
124258916.047     	124258962.35     	124258981.343	66         	True    	False  
124258985.755     	124259030.852    	124259048.397	66         	True    	False  
124259052.752     	124259098.321    	124259111.86 	66         	True    	False  
124259116.144     	124259161.484    	124259191.998	102        	True    	False  
124259196.356     	124259241.951    	124297513.101	132111     	False   	False  
124297514.357     	124297559.321    	124297575.673	66         	True    	False  
124297579.959     	124297626.692    	124297966.53 	1072       	False   	False  
124297967.697     	124298013.572    	124298038.656	66         	True    	False  
124298042.952     	124298085.65     	124298101.42 	66         	True    	False  
124298105.721     	124298151.843    	124298175.63 	66         	True    	False  
124298179.98      	124298224.65     	124298244.484	66         	True    	False  
124298248.785     	124298293.549    	124298310.674	66         	True    	False  
124298314.912     	124298358.143    	124298380.458	66         	True    	False  
124298384.81      	124298428.905    	124298446.067	66         	True    	False  
124298450.346     	124298496.678    	124298514.058	66         	True    	False  
124298518.358     	124298562.49     	124298580.286	66         	True    	False  
124298584.588     	124298630.442    	124298650.249	66         	True    	False  
124298654.564     	124298698.881    	124298750.567	194        	True    	False  
124298754.892     	124298799.892    	124298818.964	66         	True    	False  
124298823.316     	124298867.362    	124298889.766	66         	True    	False  
124298894.08      	124298939.46     	124298958.601	71         	True    	False  
124298962.83      	124299006.669    	124299024.919	66         	True    	False  
124299029.278     	124299076.201    	124299094.313	66         	True    	False  
124299098.616     	124299143.116    	124299180.378	111        	True    	False  
124299184.714     	124299228.974    	124299252.977	77         	True    	False  
124299257.264     	124299301.519    	124299318.527	71         	True    	False  
124299322.803     	124299368.469    	124299385.383	66         	True    	False  
124299389.625     	124299435.143    	124299459.078	66         	True    	False  
124299463.456     	124299509.221    	124299527.554	66         	True    	False  
124299531.868     	124299575.607    	124299596.219	66         	True    	False  
124299600.501     	124299645.282    	124299665.854	66         	True    	False  
124299670.166     	124299715.385    	124299745.589	112        	True    	False  
124299749.822     	124299795.138    	124299814.923	66         	True    	False  
124299819.185     	124299863.909    	124299881.193	66         	True    	False  
124299885.512     	124299930.787    	124299946.474	66         	True    	False  
124299950.831     	124299994.672    	124300014.875	66         	True    	False  
124300019.154     	124300063.124    	124300102.434	229        	False   	False  
124300103.836     	124300149.117    	124300164.422	66         	True    	False  
124300168.843     	124300214.198    	124300279.947	299        	True    	False  
124300284.244     	124300329.806    	124300346.285	66         	True    	False  
124300350.591     	124300397.443    	124300418.511	69         	True    	False  
124300422.793     	124300469.024    	124300489.031	66         	True    	False  
124300493.341     	124300538.871    	124300562.347	66         	True    	False  
124300566.618     	124300612.112    	124300630.201	66         	True    	False  
124300634.487     	124300679.033    	124300716.626	169        	True    	False  
124300720.876     	124300765.284    	124300781.493	66         	True    	False  
124300785.728     	124300830.065    	124300848.205	66         	True    	False  
124300852.501     	124300895.107    	124300915.802	66         	True    	False  
124300920.003     	124300964.891    	124300980.644	66         	True    	False  
124300984.966     	124301027.067    	124301086.179	139        	False   	False  
124301087.31      	124301132.107    	124301158.14 	66         	True    	False  
124301162.45      	124301207.734    	124343761.052	177979     	True    	False  
124343765.413     	124343810.715    	124343830.472	66         	True    	False  
124343834.819     	124343879.421    	124343898.839	66         	True    	False  
124343903.12      	124343946.558    	124343968.802	66         	True    	False  
124343973.116     	124344020.709    	124344039.767	83         	True    	False  
124344043.982     	124344089.37     	124344109.846	83         	True    	False  
124344114.089     	124344160.016    	124344178.55 	66         	True    	False  
124344182.828     	124344228.687    	124344247.367	79         	True    	False  
124344251.618     	124344296.219    	124344312.992	66         	True    	False  
124344317.31      	124344362.465    	124344381.982	66         	True    	False  
124344386.189     	124344432.206    	124344451.075	66         	True    	False  
124344455.386     	124344500.726    	124344519.006	66         	True    	False  
124344523.237     	124344567.327    	124344590.013	74         	True    	False  
124344594.301     	124344638.458    	124344656.397	66         	True    	False  
124344660.677     	124344705.059    	124344726.092	70         	True    	False  
124344730.393     	124344776.611    	124344793.614	66         	True    	False  
124344797.978     	124344843.898    	124344870.956	108        	True    	False  
124344875.259     	124344921.08     	124344940.029	79         	True    	False  
124344944.306     	124344988.645    	124345010.654	66         	True    	False  
124345014.97      	124345059.839    	124345078.43 	66         	True    	False  
124345082.686     	124345128.285    	124345150.319	69         	True    	False  
124345154.577     	124345200.966    	124345221.434	72         	True    	False  
124345225.739     	124345270.175    	124345292.161	66         	True    	False  
124345296.467     	124345341.369    	124345356.743	66         	True    	False  
124345361.04      	124345407.23     	124345428.169	71         	True    	False  
124345432.435     	124345477.921    	124345499.065	66         	True    	False  
124345503.353     	124345548.888    	124345584.2  	126        	True    	False  
124345588.479     	124345632.277    	124345651.478	66         	True    	False  
124345655.806     	124345700.813    	124345718.709	66         	True    	False  
124345723.052     	124345770.333    	124345789.25 	66         	True    	False  
124345793.644     	124345839.352    	124345857.047	66         	True    	False  
124345861.384     	124345906.916    	124345934.148	129        	True    	False  
124345938.446     	124345983.494    	124364548.704	69266      	False   	False  
124364549.856     	124364594.979    	124364612.132	66         	True    	False  
124364616.431     	124364662.628    	124364680.133	71         	True    	False  
124364684.377     	124364729.84     	124364748.376	66         	True    	False  
124364752.675     	124364797.975    	124364814.447	66         	True    	False  
124364818.663     	124364863.159    	124364894.091	98         	True    	False  
124364898.319     	124364942.986    	124364961.894	66         	True    	False  
124364966.147     	124365011.7      	124365032.229	66         	True    	False  
124365036.511     	124365082.062    	124365103.335	66         	True    	False  
124365107.656     	124365152.257    	124365169.948	66         	True    	False  
