time_overall_start	time_search_start	time_end	assignments	solution	timeout
908406.470867	908409.592535	908713.42152	3107	False	False
908714.656452	908717.621797	908862.342956	1554	False	False
908863.797767	908867.885395	908888.012689	221	False	False
908889.4425	908893.341875	909615.469369	7666	False	False
909616.904	909619.725068	909871.766095	2718	False	False
909872.976932	909875.701615	909937.051565	672	False	False
909938.257281	909940.964193	910355.67929	4508	False	False
910357.398557	910360.089506	910437.149305	852	False	False
910438.328817	910441.175186	910603.626365	1768	False	False
910604.810695	910608.139291	910609.998617	20	False	False
910611.066382	910613.805222	910628.158453	156	False	False
910629.34429	910632.078612	910633.371978	13	False	False
910634.455405	910637.231895	910639.758086	28	False	False
910640.912296	910643.675232	910662.123319	188	False	False
910663.316987	910666.150405	910667.498891	13	False	False
910668.619668	910671.3317	910691.589114	231	False	False
910692.796939	910695.579453	910696.055956	4	False	False
910697.788477	910700.708641	910818.983566	1316	False	False
910820.208559	910822.885953	910824.276307	15	False	False
910825.396481	910828.158815	910833.779566	62	False	False
910834.956969	910837.708459	910862.30621	272	False	False
910863.505902	910866.248958	911091.919353	2280	False	False
911093.091034	911095.852162	911095.960595	0	False	False
911097.284082	911100.013885	911268.394247	1783	False	False
911269.580686	911272.245731	911286.449565	158	False	False
911287.651667	911290.367615	911290.748637	3	False	False
911291.830559	911294.500122	911299.785634	59	False	False
911300.950085	911303.717539	911323.164717	206	False	False
911324.365011	911327.14873	911343.864297	181	False	False
911345.043507	911347.817588	911348.795895	10	False	False
911349.955527	911352.779306	911378.491207	283	False	False
911379.671924	911382.377029	911386.838148	48	False	False
911388.06555	911390.797764	911397.966698	76	False	False
911399.13115	911401.963362	911405.921773	45	False	False
911407.146164	911409.888016	911465.207277	613	False	False
911466.512089	911469.267796	911593.108654	1245	False	False
911594.307442	911597.08092	911598.597779	16	False	False
911599.666448	911602.354384	911607.907967	63	False	False
911609.013081	911611.751921	911619.795248	88	False	False
911620.991024	911623.700045	911626.264488	28	False	False
911627.978635	911630.717174	911630.947293	1	False	False
911632.061142	911634.836427	911636.846657	21	False	False
911638.000566	911640.713803	911641.177957	4	False	False
911642.257469	911644.96408	911645.255042	2	False	False
911646.332747	911649.122791	911651.373682	23	False	False
911652.496868	911655.20107	911808.099893	1659	False	False
911809.451693	911812.197762	911813.939318	18	False	False
