time_overall_start	time_search_start	time_end	assignments	solution	timeout
17404683.2612	17404685.7563	17404763.7128	845	True	False
17404767.6137	17404770.1351	17404799.8442	325	True	False
17404803.7303	17404806.1559	17404819.5884	162	True	False
17404823.4465	17404825.9281	17404836.3196	122	True	False
17404840.0847	17404842.35	17404967.0074	1301	True	False
17404970.8743	17404973.2634	17416220.8725	105382	True	False
17416224.6078	17416226.8595	17416261.7217	388	True	False
17416265.341	17416267.5756	17476267.6632	617666	False	True
17476269.0882	17476271.3478	17536271.3659	616451	False	True
17536272.8545	17536275.1078	17536392.0761	1146	True	False
17536395.7833	17536398.0438	17536657.02	2887	True	False
17536660.7269	17536662.9811	17536781.3973	1175	True	False
17536785.0515	17536787.303	17536947.0407	1674	True	False
17536950.7229	17536952.9617	17536992.6967	474	True	False
17536996.3115	17536998.5422	17537056.4566	570	True	False
17537060.1036	17537062.3635	17543243.2311	59594	True	False
17543246.954	17543249.1989	17543416.8425	1632	True	False
17543420.5774	17543422.8455	17543475.5491	531	True	False
17543479.1747	17543481.4102	17543499.8773	204	True	False
17543503.5004	17543505.7531	17543541.7478	367	True	False
17543545.5463	17543547.8451	17543566.6365	213	True	False
17543570.2943	17543572.5461	17543987.12	4269	True	False
17543990.8446	17543993.1052	17544014.4077	232	True	False
17544018.03	17544020.2713	17544161.8638	1458	True	False
17544165.5072	17544167.7671	17544394.6583	2173	True	False
17544398.3893	17544400.6534	17545399.4269	10365	True	False
17545403.1582	17545405.4076	17545431.9969	306	True	False
17545435.6207	17545437.861	17545755.3412	3296	True	False
17545759.049	17545761.2944	17545772.4037	132	True	False
17545776.1486	17545778.4049	17545791.5096	154	True	False
17545795.1247	17545797.3638	17545812.3216	177	True	False
17545815.9447	17545818.1781	17545828.3004	123	True	False
17545832.0049	17545834.2829	17546077.8917	2528	True	False
17546081.6287	17546083.9149	17546107.422	250	True	False
17546111.0789	17546113.3292	17546152.9488	424	True	False
17546156.5777	17546158.8774	17546176.3764	206	True	False
17546180.0026	17546182.2544	17546202.4305	230	True	False
17546206.0618	17546208.2964	17546301.466	981	True	False
17546305.1781	17546307.4257	17546349.2588	430	True	False
17546352.9227	17546355.2597	17546477.3184	1275	True	False
17546480.9771	17546483.2283	17546571.1693	951	True	False
17546574.8039	17546577.0524	17547097.532	5405	True	False
17547101.2386	17547103.4825	17547114.7569	145	True	False
17547118.3819	17547120.6321	17547204.7434	834	True	False
17547208.3886	17547210.6349	17547222.2216	139	True	False
17547225.8394	17547228.0716	17547272.9554	473	True	False
17547276.5906	17547278.8436	17547296.8486	197	True	False
17547300.4965	17547302.7504	17547311.3621	109	True	False
17547314.9789	17547317.2211	17551465.3856	39477	True	False
17551469.1389	17551471.3982	17551507.4579	413	True	False
17551511.0974	17551513.3558	17551525.3807	140	True	False
17551529.0054	17551531.2409	17551608.3595	787	True	False
17551612.148	17551614.4745	17551711.7227	1032	True	False
17551715.3902	17551717.6507	17596307.5416	457886	True	False
17596311.2654	17596313.5374	17596497.4348	1913	True	False
17596501.1529	17596503.4287	17596530.8446	292	True	False
17596534.4581	17596536.6999	17600087.3609	40118	True	False
17600091.0989	17600093.3784	17600118.9831	284	True	False
17600122.6207	17600124.8893	17600145.4748	219	True	False
17600149.0856	17600151.319	17600172.6906	227	True	False
17600176.3351	17600178.571	17600190.2179	144	True	False
17600193.8359	17600196.0688	17600229.8165	371	True	False
17600233.4357	17600235.6848	17600247.0197	143	True	False
17600250.6389	17600252.8799	17660252.916	626727	False	True
17660254.3555	17660256.6178	17661722.4097	15107	True	False
17661726.1374	17661728.3862	17661786.16	622	True	False
17661789.7922	17661792.0419	17689736.2518	272449	True	False
17689740.0165	17689742.287	17689772.4591	335	True	False
17689776.0913	17689778.3296	17689802.3358	261	True	False
17689805.9758	17689808.2177	17689993.4362	2056	True	False
17689997.1036	17689999.356	17690017.3761	209	True	False
17690020.9972	17690023.227	17695564.9603	63803	False	False
17695565.9697	17695568.2166	17695580.0259	145	True	False
17695583.6572	17695585.9093	17695625.4527	413	True	False
17695629.0777	17695631.319	17696053.6584	4069	True	False
17696057.378	17696059.6322	17696085.4748	303	True	False
17696089.1037	17696091.3642	17696106.7178	189	True	False
17696110.3482	17696112.5876	17696130.555	202	True	False
17696134.1685	17696136.4107	17696154.3964	200	True	False
17696158.0256	17696160.2741	17703620.9127	77215	True	False
17703624.6443	17703626.9057	17703642.1578	186	True	False
17703645.7894	17703648.0222	17703718.2146	716	True	False
17703721.851	17703724.1428	17703731.5033	98	True	False
17703735.1133	17703737.3569	17703807.2397	683	True	False
17703810.9333	17703813.1899	17704084.3727	2583	True	False
17704088.0643	17704090.3287	17704223.9174	1489	True	False
17704227.6005	17704229.8499	17764229.9014	578187	False	True
17764231.4297	17764233.6914	17764260.0003	283	True	False
17764263.6208	17764265.8732	17764275.3105	115	True	False
17764279.0056	17764281.2716	17764287.1478	85	True	False
17764290.7754	17764293.0131	17766873.3658	26287	True	False
17766877.0968	17766879.382	17766912.9903	372	True	False
17766916.7023	17766918.9577	17767060.1238	1469	True	False
17767063.7761	17767066.0168	17767363.6823	3014	True	False
17767367.3783	17767369.6271	17767384.9891	178	True	False
17767388.5999	17767390.839	17767451.7905	696	True	False
17767455.4239	17767457.6567	17767545.3532	878	True	False
17767548.9878	17767551.2231	17769466.2064	19158	True	False
17769469.9591	17769472.2241	17769537.3385	732	True	False
17769540.9776	17769543.2129	17769825.1721	2752	True	False
17769829.0151	17769831.3374	17775124.8809	61222	False	False
17775125.9017	17775128.1896	17775677.9287	5752	True	False
17775681.6847	17775683.9982	17835684.0099	612454	False	True
17835685.3599	17835687.669	17836208.8241	5225	True	False
