time_overall_start	time_search_start	time_end	assignments	solution	timeout
184262005.723	184262006.181	184262559.615	5367	False	False
184262564.829	184262565.313	184262577.227	128	False	False
184262579.139	184262579.582	184262580.312	7	False	False
184262580.417	184262580.798	184262584.602	42	False	False
184262584.782	184262585.225	184264222.316	16748	False	False
184264222.479	184264222.883	184264267.38	504	False	False
184264267.539	184264267.933	184264610.481	3439	False	False
184264610.644	184264611.09	184264711.16	1027	True	False
184264712.276	184264712.703	184265401.165	7077	False	False
184265401.33	184265401.724	184265849.472	4471	False	False
184265849.624	184265850.127	184278099.889	127574	False	False
184278105.125	184278105.646	184284185.563	60607	False	False
184284185.726	184284186.115	184344186.294	588544	False	True
184344186.799	184344187.223	184344234.267	484	True	False
184344235.404	184344235.882	184346499.796	22740	True	False
184346501.303	184346502.119	184352811.094	64924	False	False
184352811.246	184352811.658	184353778.093	10377	False	False
184353778.258	184353778.676	184353866.838	956	False	False
184353867.002	184353867.397	184354503.839	6554	False	False
184354504.005	184354504.401	184355779.913	13112	True	False
184355781.061	184355781.484	184356921.989	12034	False	False
184356922.425	184356922.904	184357306.212	3943	False	False
184357306.369	184357306.763	184372379.388	149680	False	False
184372379.567	184372380.088	184372382.879	29	False	False
184372383.072	184372383.475	184372731.499	3611	False	False
184372731.655	184372732.058	184372738.601	73	False	False
184372738.75	184372739.149	184372857.052	1190	False	False
184372857.209	184372857.603	184376352.242	35144	False	False
184376352.406	184376352.81	184377055.055	7764	False	False
184377055.214	184377055.625	184377079.775	264	True	False
184377080.88	184377081.279	184426255.434	529327	False	False
184426255.599	184426256.004	184426877.804	6784	False	False
184426877.961	184426878.368	184428484.926	17173	False	False
184428485.085	184428485.485	184428520.019	364	False	False
184428520.29	184428520.864	184428523.082	23	False	False
184428523.248	184428523.737	184475402.305	451083	False	False
184475408.765	184475409.681	184535409.812	615495	False	True
184535412.075	184535412.546	184540736.067	52766	False	False
184540736.227	184540736.802	184541186.309	4441	False	False
184541188.435	184541188.953	184563021.725	223159	False	False
184563021.968	184563022.468	184563022.581	0	False	False
184563022.682	184563023.076	184623023.319	596824	False	True
184623034.837	184623035.758	184623134.396	933	False	False
184623134.558	184623134.96	184623402.605	2582	False	False
184623402.847	184623403.265	184625710.218	23379	False	False
184625710.381	184625710.792	184627353.754	17934	False	False
184627353.915	184627354.314	184629727.674	24027	False	False
184629727.831	184629728.234	184630183.521	4845	False	False
184630183.681	184630184.071	184630450.543	2722	False	False
184630451.219	184630454.018	184631750.408	12732	False	False
184631750.571	184631750.978	184631949.519	2210	False	False
184631949.677	184631950.067	184633416.953	15020	False	False
184633417.109	184633417.499	184633802.96	4047	False	False
184633803.781	184633804.351	184636285.715	24305	False	False
184636286.07	184636286.591	184636990.173	7177	False	False
184636990.338	184636990.782	184636995.358	45	False	False
184636995.614	184636996.479	184643528.706	68680	False	False
184643534.11	184643534.708	184643727.732	1928	False	False
184643730.888	184643731.344	184644110.317	3543	False	False
184644110.508	184644110.912	184644818.923	7077	True	False
184644820.154	184644820.585	184648288.356	34924	True	False
184648289.512	184648290.038	184668704.351	200622	False	False
184668704.516	184668704.93	184670890.659	22851	False	False
