time_overall_start	time_search_start	time_end     	assignments	solution	timeout
8054828.23532     	8054841.88012    	8055752.22642	11265      	False   	False  
8055755.67429     	8055757.93633    	8055802.98757	503        	False   	False  
8055809.4776      	8055811.91222    	8055873.81729	762        	True    	False  
8055880.43773     	8055882.75248    	8055985.28292	1259       	True    	False  
8055989.04705     	8055991.33288    	8056009.70537	203        	False   	False  
8056015.35684     	8056017.6011     	8056053.92258	387        	False   	False  
8056055.06926     	8056057.32467    	8057121.88846	12582      	False   	False  
8057125.65229     	8057127.97095    	8057348.02482	2450       	False   	False  
8057364.52683     	8057373.09094    	8057456.99407	988        	False   	False  
8057458.46394     	8057460.68381    	8057468.28828	103        	True    	False  
8057471.76116     	8057474.10783    	8057598.6782 	1463       	False   	False  
8057599.83422     	8057602.0321     	8057605.35437	51         	True    	False  
8057613.35613     	8057615.59226    	8057730.46751	1437       	True    	False  
8057739.28884     	8057745.76742    	8057783.92955	388        	False   	False  
8057786.02773     	8057793.11173    	8058807.35321	12946      	False   	False  
8058811.95891     	8058814.27275    	8058818.97182	51         	False   	False  
8058820.10826     	8058827.38502    	8058827.84767	3          	False   	False  
8058828.91724     	8058831.25428    	8058834.31179	29         	False   	False  
8058835.46932     	8058837.79129    	8058844.06625	99         	True    	False  
8058851.80958     	8058854.16077    	8058879.75611	306        	True    	False  
8058884.76632     	8058887.03378    	8059163.89364	3505       	False   	False  
8059165.07496     	8059167.34332    	8059345.76338	2300       	False   	False  
8059350.34107     	8059356.97296    	8059372.17799	177        	True    	False  
8059379.92313     	8059391.81583    	8059396.59773	49         	False   	False  
8059397.73176     	8059399.97572    	8059498.08269	1386       	True    	False  
8059501.63598     	8059503.8176     	8059532.7081 	332        	False   	False  
8059533.87797     	8059536.12284    	8060152.65184	9115       	True    	False  
8060156.17742     	8060163.68069    	8060163.89545	1          	False   	False  
8060165.02737     	8060167.4394     	8064416.60424	56152      	False   	False  
8064417.85393     	8064420.07802    	8064426.17557	91         	True    	False  
8064434.86348     	8064441.47217    	8064446.43931	65         	True    	False  
8064453.78897     	8064456.09257    	8064465.37625	97         	False   	False  
8064466.66871     	8064470.30122    	8064471.17953	7          	False   	False  
8064472.28163     	8064484.10295    	8064555.22273	851        	True    	False  
8064559.26728     	8064561.53805    	8064614.12661	606        	False   	False  
8064615.45039     	8064617.74225    	8064641.05778	253        	False   	False  
8064647.56226     	8064649.95381    	8064650.66736	6          	False   	False  
8064662.41488     	8064669.09707    	8065452.50072	9112       	False   	False  
8065460.92598     	8065468.17925    	8065501.53719	348        	False   	False  
8065503.23989     	8065505.63867    	8065520.79461	195        	True    	False  
8065526.79668     	8065537.58879    	8065565.10189	324        	False   	False  
8065566.34345     	8065568.66181    	8065608.11881	438        	False   	False  
8065609.59651     	8065611.88746    	8065617.354  	50         	False   	False  
8065619.93501     	8065622.1362     	8065672.98832	596        	False   	False  
8065674.25458     	8065676.52113    	8065677.7657 	11         	False   	False  
8065680.79791     	8065683.73946    	8065691.68911	87         	False   	False  
8065692.86591     	8065695.06199    	8065699.72853	46         	False   	False  
8065701.40713     	8065703.77338    	8065893.26929	2473       	False   	False  
8065894.78584     	8065897.00661    	8066090.00973	2500       	False   	False  
8066091.18833     	8066093.45398    	8066256.88467	1985       	False   	False  
8066258.06961     	8066260.39791    	8066708.19565	5776       	False   	False  
8066709.42094     	8066711.69261    	8066748.4406 	485        	True    	False  
8066752.10624     	8066754.3755     	8066823.10041	815        	False   	False  
8066824.29468     	8066826.61244    	8066850.79061	289        	False   	False  
8066852.10145     	8066854.46559    	8066959.40957	1242       	False   	False  
8066960.77251     	8066963.07913    	8066975.29713	163        	True    	False  
8066978.93175     	8066981.10222    	8066992.4639 	129        	False   	False  
8066993.94943     	8066996.22954    	8067012.53788	169        	False   	False  
8067023.56703     	8067025.92124    	8067033.48023	106        	True    	False  
8067037.48352     	8067039.84586    	8067368.75241	4215       	True    	False  
8067372.44998     	8067374.82617    	8067546.31796	2238       	False   	False  
8067547.52277     	8067549.71583    	8067560.8486 	123        	False   	False  
8067562.16576     	8067572.30486    	8067578.79849	91         	True    	False  
8067582.40119     	8067584.67406    	8067790.33283	2496       	False   	False  
8067791.57137     	8067793.8819     	8067809.77006	210        	True    	False  
8067813.47577     	8067816.05376    	8068395.62243	7932       	False   	False  
8068396.82785     	8068399.04772    	8068727.88951	4350       	False   	False  
8068729.06902     	8068731.31479    	8068930.34437	2718       	False   	False  
8068931.53081     	8068934.31092    	8069111.97556	2294       	True    	False  
8069115.7653      	8069117.9671     	8069124.02158	62         	False   	False  
8069125.27187     	8069127.64445    	8069318.74727	2369       	False   	False  
8069319.96745     	8069322.18641    	8069702.38453	4832       	False   	False  
8069703.61766     	8069705.8818     	8069710.92786	75         	True    	False  
8069714.55977     	8069716.96427    	8070240.20887	6335       	False   	False  
8070241.37272     	8070243.84981    	8070285.86162	493        	False   	False  
8070287.05348     	8070289.21009    	8070296.45463	79         	False   	False  
8070297.68053     	8070300.00461    	8070495.9056 	2445       	False   	False  
8070497.14866     	8070499.75889    	8070646.36618	1862       	True    	False  
8070650.16375     	8070652.59958    	8071131.22786	6021       	False   	False  
8071132.41641     	8071134.7161     	8071139.81546	54         	False   	False  
8071140.9769      	8071144.3564     	8071282.8035 	1640       	False   	False  
8071284.81976     	8071286.98149    	8071362.27534	857        	False   	False  
8071363.49762     	8071365.94128    	8071373.46262	80         	False   	False  
8071374.61231     	8071376.99513    	8072440.31796	15386      	False   	False  
8072441.47518     	8072443.94806    	8072451.46007	89         	False   	False  
8072452.63657     	8072454.88113    	8072621.69644	2356       	True    	False  
8072627.60665     	8072629.96115    	8072644.22222	137        	False   	False  
8072645.45263     	8072647.64629    	8073078.01491	5609       	False   	False  
8073079.27635     	8073081.49502    	8073232.37638	1882       	False   	False  
8073234.42275     	8073236.58208    	8073309.55907	988        	True    	False  
8073313.24188     	8073315.5238     	8073453.54499	1681       	False   	False  
8073454.85945     	8073457.13955    	8073541.14811	1088       	False   	False  
8073542.44238     	8073544.7505     	8073620.49735	898        	False   	False  
8073621.64915     	8073624.0639     	8076170.01047	34466      	False   	False  
8076171.17523     	8076173.3222     	8076173.41919	0          	False   	False  
8076174.75412     	8076177.17188    	8076209.78404	392        	False   	False  
8076211.11084     	8076213.56655    	8076237.71792	279        	False   	False  
8076238.93749     	8076241.28386    	8076292.46881	633        	False   	False  
8076293.7438      	8076296.26336    	8076317.6274 	260        	False   	False  
8076318.86052     	8076321.24485    	8076861.09929	7877       	False   	False  
