time_overall_start	time_search_start	time_end     	assignments	solution	timeout
517539.130047     	517545.160434    	517557.512171	73         	True    	False  
517559.49228      	517560.835043    	517592.010166	156        	False   	False  
517592.902029     	517594.037865    	517598.160131	16         	False   	False  
517598.994162     	517600.345359    	517607.951039	20         	False   	False  
517609.087478     	517610.223014    	517615.141058	20         	False   	False  
517615.966957     	517617.069963    	517620.395245	12         	False   	False  
517621.27777      	517622.437101    	517629.422603	42         	False   	False  
517630.28826      	517631.325303    	517643.456257	48         	False   	False  
517644.296915     	517645.343295    	517649.454416	18         	False   	False  
517650.190857     	517651.258622    	517662.103741	57         	False   	False  
517662.918797     	517664.322102    	517674.256081	59         	False   	False  
517675.385894     	517676.576851    	517689.517138	39         	False   	False  
517704.503498     	517706.175477    	517713.1161  	22         	False   	False  
517713.885372     	517715.198919    	517718.415768	14         	False   	False  
517719.184438     	517720.214854    	517725.083802	20         	False   	False  
517725.936207     	517727.035598    	517730.375639	14         	False   	False  
517731.108467     	517732.17834     	517765.61098 	89         	False   	False  
517766.438987     	517767.491993    	517773.452803	32         	False   	False  
517774.21816      	517775.22719     	517781.166915	24         	False   	False  
517781.915706     	517782.968411    	517807.742667	89         	False   	False  
517808.590252     	517809.639041    	517814.879674	27         	False   	False  
517815.815813     	517816.902554    	517835.644615	65         	False   	False  
517851.794523     	517853.933366    	517860.750797	26         	False   	False  
517872.173623     	517876.635043    	517879.985627	10         	False   	False  
517881.614834     	517901.352673    	517907.419807	29         	False   	False  
517908.307754     	517909.483349    	517921.839905	54         	False   	False  
517922.621828     	517923.673027    	517935.328382	57         	False   	False  
517936.138618     	517937.275359    	517948.479211	59         	True    	False  
517950.172876     	517951.209014    	517952.993341	5          	False   	False  
517953.764722     	517954.803873    	517969.698969	54         	False   	False  
517970.496554     	517971.542633    	517981.81667 	33         	False   	False  
517982.588051     	517983.645576    	517988.347657	19         	False   	False  
517989.122351     	517990.149755    	518005.044248	87         	False   	False  
518021.05741      	518023.019447    	518029.411277	37         	False   	False  
518042.105181     	518043.974447    	518090.72689 	206        	False   	False  
518113.274051     	518114.617718    	518126.538131	58         	False   	False  
518131.967618     	518133.084178    	518154.545802	103        	False   	False  
518155.698205     	518156.864464    	518178.172474	102        	False   	False  
518178.987831     	518180.027584    	518203.824135	70         	False   	False  
518204.667202     	518205.684666    	518214.982203	35         	False   	False  
518216.114426     	518217.312913    	518237.045631	110        	False   	False  
518237.896831     	518238.970319    	518254.64794 	85         	False   	False  
518255.619621     	518256.785277    	518264.241861	30         	False   	False  
518265.319566     	518266.657209    	518279.481533	83         	False   	False  
518293.685669     	518304.524462    	518308.551849	11         	False   	False  
518324.234891     	518325.762594    	518331.992377	16         	False   	False  
518346.404042     	518350.212454    	518361.809978	62         	False   	False  
518377.900849     	518386.931822    	518392.338116	19         	False   	False  
518407.42297      	518408.628987    	518419.400913	54         	False   	False  
518427.440024     	518428.847546    	518450.131761	95         	False   	False  
518451.144105     	518452.444097    	518471.990672	116        	False   	False  
518489.859546     	518492.613446    	518537.564695	254        	False   	False  
518546.503499     	518557.295003    	518568.148857	45         	False   	False  
518577.546092     	518582.309921    	518602.404986	45         	False   	False  
518608.992298     	518640.3876      	518653.352887	34         	False   	False  
518663.677226     	518666.141368    	518672.806089	32         	False   	False  
518694.78247      	518706.515836    	518712.679958	22         	False   	False  
518725.228681     	518726.469638    	518740.035825	74         	False   	False  
518752.989667     	518755.619772    	518775.881102	102        	False   	False  
518784.311174     	518786.9214      	518795.967132	36         	False   	False  
518805.774304     	518807.208332    	518814.137811	29         	False   	False  
518825.235036     	518826.490752    	518853.062287	148        	False   	False  
518864.69475      	518867.420036    	518889.521717	94         	False   	False  
518899.676177     	518909.992684    	518928.859744	59         	False   	False  
518932.005811     	518933.746463    	518940.334076	24         	False   	False  
518962.002627     	518970.27276     	518983.115157	63         	False   	False  
518993.063895     	519009.207176    	519017.092974	30         	False   	False  
519018.012548     	519019.280914    	519058.831892	147        	False   	False  
519072.122178     	519073.481808    	519082.945911	29         	False   	False  
519090.007316     	519091.211526    	519096.739808	25         	False   	False  
519110.424067     	519133.542308    	519153.90424 	90         	False   	False  
519164.396951     	519174.68635     	519190.340176	80         	False   	False  
519204.087386     	519228.994473    	519234.368538	27         	False   	False  
519237.667917     	519239.358269    	519268.916232	137        	False   	False  
519278.757742     	519280.246589    	519309.6413  	91         	False   	False  
519324.831274     	519342.589907    	519351.200701	41         	False   	False  
519370.01987      	519371.592753    	519385.194784	90         	False   	False  
519393.61582      	519401.943784    	519413.405767	33         	False   	False  
519421.216264     	519422.407221    	519444.805286	110        	False   	False  
519460.634111     	519461.828682    	519481.906881	54         	False   	False  
519485.565595     	519486.90896     	519498.329979	35         	False   	False  
519520.766598     	519524.976815    	519546.147778	84         	False   	False  
519561.303715     	519569.263911    	519580.850592	59         	True    	False  
519592.698114     	519594.560453    	519602.096253	27         	False   	False  
519610.436868     	519611.664271    	519619.919645	35         	False   	False  
519641.738195     	519643.108067    	519651.123081	33         	False   	False  
519652.237834     	519653.432405    	519657.946235	19         	False   	False  
519671.472061     	519672.762415    	519676.758175	15         	False   	False  
519689.477379     	519690.61924     	519695.073432	20         	False   	False  
519727.82475      	519732.124425    	519751.845998	86         	False   	False  
519771.041672     	519779.672948    	519788.126815	33         	False   	False  
519800.632466     	519802.054446    	519808.121881	31         	False   	False  
519821.786261     	519824.180223    	519872.435369	234        	False   	False  
519892.762963     	519902.918628    	519920.040518	76         	False   	False  
519921.914302     	519923.050742    	519926.115483	11         	False   	False  
519944.510559     	519963.243283    	519968.590842	11         	False   	False  
519985.017254     	519988.425669    	519994.440092	26         	False   	False  
520016.382738     	520024.278476    	520033.648904	52         	False   	False  
520034.499803     	520035.650097    	520044.389204	35         	False   	False  
520045.185585     	520046.430156    	520051.887956	21         	False   	False  
