time_overall_start	time_search_start	time_end     	assignments	solution	timeout
41176833.5028     	41176834.829     	41176947.2789	574        	False   	False  
41176947.9783     	41176949.1009    	41177280.3261	1790       	False   	False  
41177281.0496     	41177282.1725    	41178386.9577	5257       	False   	False  
41178387.655      	41178388.7655    	41179049.7494	2058       	False   	False  
41179050.4066     	41179051.5476    	41179100.5097	219        	False   	False  
41179101.1669     	41179102.297     	41179535.2096	1908       	False   	False  
41179535.9231     	41179537.049     	41180857.48  	5989       	False   	False  
41180858.1873     	41180859.3023    	41180934.8751	307        	False   	False  
41180935.5675     	41180936.7458    	41181152.9627	1002       	False   	False  
41181153.669      	41181154.7886    	41181291.9001	553        	False   	False  
41181292.5989     	41181293.729     	41181613.9387	1290       	False   	False  
41181614.6477     	41181615.7664    	41181761.9423	380        	False   	False  
41181762.6417     	41181763.7872    	41181905.8542	621        	False   	False  
41181906.5662     	41181907.6939    	41181943.8533	125        	False   	False  
41181944.4642     	41181945.6473    	41181993.5744	121        	False   	False  
41181994.2443     	41181995.3609    	41182639.2129	2507       	False   	False  
41182639.9174     	41182641.0358    	41183195.4754	1515       	False   	False  
41183196.1844     	41183197.3233    	41188488.337 	23639      	False   	False  
41188489.0493     	41188490.1701    	41188619.6076	381        	False   	False  
41188620.3124     	41188621.4335    	41188749.4665	579        	False   	False  
41188750.1632     	41188751.284     	41188775.1829	127        	False   	False  
41188775.7546     	41188776.8609    	41188788.2024	27         	False   	False  
41188788.7723     	41188789.869     	41188923.0529	498        	False   	False  
41188923.7968     	41188924.9164    	41190031.9125	3077       	False   	False  
41190032.6308     	41190033.7468    	41190158.8536	592        	False   	False  
41190159.5455     	41190160.6608    	41190218.9337	293        	True    	False  
41190220.9457     	41190222.0909    	41190948.3461	3267       	False   	False  
41190949.0503     	41190950.1696    	41191989.1519	5258       	False   	False  
41191989.8606     	41191990.9808    	41192099.8802	530        	False   	False  
41192100.5874     	41192101.706     	41193231.3908	2308       	False   	False  
41193232.1044     	41193233.2387    	41193329.7475	428        	False   	False  
41193330.4481     	41193331.562     	41193438.2662	470        	False   	False  
41193438.9607     	41193440.0707    	41193580.5801	393        	False   	False  
41193581.2759     	41193582.4135    	41193678.4262	316        	False   	False  
41193679.1699     	41193680.3054    	41193772.1377	334        	False   	False  
41193772.8429     	41193773.9215    	41194447.614 	1119       	False   	False  
41194448.3065     	41194449.4288    	41194469.0551	103        	False   	False  
41194469.6557     	41194470.7624    	41194967.8755	1687       	False   	False  
41194968.5773     	41194969.6969    	41195042.7736	437        	False   	False  
41195043.4754     	41195044.5949    	41197311.222 	8986       	False   	False  
41197311.9452     	41197313.0759    	41197680.3819	2240       	False   	False  
41197681.0991     	41197682.2184    	41197980.2082	732        	False   	False  
41197980.9079     	41197982.0308    	41198112.8207	646        	False   	False  
41198113.5234     	41198114.6403    	41198154.0401	218        	False   	False  
41198154.7247     	41198155.9377    	41198365.6768	469        	False   	False  
41198366.3786     	41198367.5036    	41198594.9692	1071       	False   	False  
41198595.6695     	41198596.7776    	41198730.2774	618        	False   	False  
41198730.9904     	41198732.1       	41198756.4264	95         	False   	False  
41198757.027      	41198758.1306    	41198894.9235	574        	False   	False  
41198895.6262     	41198896.7419    	41199040.4428	786        	False   	False  
41199041.1395     	41199042.2624    	41200195.5127	2008       	False   	False  
41200196.2263     	41200197.3678    	41200280.0773	427        	False   	False  
41200280.7836     	41200281.8981    	41201333.6385	3819       	False   	False  
41201334.3469     	41201335.4622    	41202293.0004	4310       	False   	False  
41202293.7016     	41202294.8182    	41202428.4701	296        	False   	False  
41202429.1484     	41202430.2701    	41204536.0162	7654       	False   	False  
41204536.7313     	41204537.8472    	41204616.3907	400        	False   	False  
41204617.1453     	41204618.2651    	41204693.8746	242        	False   	False  
41204694.5102     	41204695.6264    	41204822.8399	482        	False   	False  
41204823.5314     	41204824.6519    	41204999.7973	767        	False   	False  
41205000.4925     	41205001.6575    	41205096.3955	285        	False   	False  
41205097.0877     	41205098.2015    	41205152.1684	187        	False   	False  
41205152.8612     	41205154.0377    	41205431.8575	1351       	False   	False  
41205432.5611     	41205433.7084    	41205458.3124	81         	False   	False  
41205458.913      	41205460.0133    	41205517.6494	332        	True    	False  
41205519.6473     	41205520.7889    	41205689.0979	720        	False   	False  
41205689.8093     	41205690.9156    	41206236.2514	2059       	False   	False  
41206236.9336     	41206238.0507    	41206296.0567	363        	False   	False  
41206296.6817     	41206297.8037    	41206951.3072	1439       	False   	False  
41206952.0168     	41206953.1355    	41206994.4886	231        	False   	False  
41206995.1235     	41206996.2118    	41207296.4787	830        	False   	False  
41207297.1893     	41207298.3049    	41207539.5879	1232       	False   	False  
41207540.3029     	41207541.4246    	41207709.3143	215        	False   	False  
41207710.0191     	41207711.1628    	41207949.6548	939        	False   	False  
41207950.3533     	41207951.4765    	41208049.2449	382        	False   	False  
41208049.9506     	41208051.0687    	41208145.0127	410        	False   	False  
41208145.7193     	41208146.8501    	41208161.5479	58         	False   	False  
41208162.1789     	41208163.2831    	41208271.2364	347        	False   	False  
41208271.9397     	41208273.0545    	41208331.2427	368        	False   	False  
41208331.9409     	41208333.074     	41208466.2835	599        	False   	False  
41208466.9868     	41208468.0982    	41208557.714 	460        	False   	False  
41208558.429      	41208559.5456    	41213447.195 	23203      	False   	False  
41213447.9047     	41213449.0179    	41213530.7888	464        	False   	False  
41213531.4936     	41213532.6397    	41213953.3232	1414       	False   	False  
41213954.0343     	41213955.1433    	41214280.2993	1549       	False   	False  
41214281.0077     	41214282.158     	41214650.1547	1458       	False   	False  
41214650.8556     	41214651.9658    	41218099.6817	10873      	False   	False  
41218100.3862     	41218101.5184    	41218148.6931	194        	False   	False  
41218149.3723     	41218150.488     	41218321.7539	892        	False   	False  
41218322.4539     	41218323.5759    	41218370.4657	246        	False   	False  
41218371.0696     	41218372.1789    	41218569.0347	976        	False   	False  
41218569.729      	41218570.85      	41218647.6842	173        	False   	False  
41218648.4129     	41218649.5496    	41218701.8122	186        	False   	False  
41218702.4894     	41218703.6589    	41219413.457 	3562       	False   	False  
41219414.247      	41219415.4386    	41224290.7908	14861      	False   	False  
41224291.5119     	41224292.6414    	41224311.5289	78         	False   	False  
41224312.2193     	41224313.3428    	41224775.8597	1944       	False   	False  
41224776.5474     	41224777.6651    	41225169.5367	1301       	False   	False  
41225170.2358     	41225171.3828    	41225440.0255	937        	False   	False  
41225440.7412     	41225441.8601    	41225817.6125	1373       	False   	False  
