time_overall_start	time_search_start	time_end     	assignments	solution	timeout
41294433.0523     	41294434.2005    	41294435.29  	1          	False   	False  
41294435.7912     	41294436.9228    	41294438.9785	6          	False   	False  
41294439.5499     	41294440.7273    	41294443.0568	7          	False   	False  
41294443.6017     	41294444.7044    	41294452.2393	22         	False   	False  
41294452.8245     	41294453.9269    	41294465.5121	38         	False   	False  
41294466.1064     	41294467.21      	41294472.0063	14         	False   	False  
41294472.5735     	41294473.6744    	41294477.4617	12         	False   	False  
41294478.0271     	41294479.147     	41294483.5692	20         	False   	False  
41294484.1566     	41294485.2581    	41294487.6957	8          	False   	False  
41294488.2571     	41294489.3608    	41294505.3221	51         	False   	False  
41294505.9546     	41294507.0546    	41294512.7055	17         	False   	False  
41294513.3064     	41294514.419     	41294518.4244	13         	False   	False  
41294519.0085     	41294520.1169    	41294525.7753	17         	False   	False  
41294526.3389     	41294527.4379    	41294530.1217	5          	False   	False  
41294530.6849     	41294531.7867    	41294533.5033	3          	False   	False  
41294534.068      	41294535.1653    	41294550.4288	70         	False   	False  
41294551.0095     	41294552.1083    	41294557.1284	17         	False   	False  
41294557.6911     	41294558.7977    	41294560.3203	2          	False   	False  
41294560.8847     	41294561.9697    	41294578.0753	81         	False   	False  
41294578.6593     	41294579.7813    	41294583.0789	10         	False   	False  
41294583.6421     	41294584.7409    	41294594.374 	39         	False   	False  
41294594.9454     	41294596.0653    	41294601.3053	25         	False   	False  
41294601.9149     	41294603.0303    	41294607.1462	19         	False   	False  
41294607.7676     	41294608.8893    	41294613.5634	19         	False   	False  
41294614.1251     	41294615.2254    	41294630.3476	41         	False   	False  
41294630.9301     	41294632.0355    	41294634.2584	6          	False   	False  
41294634.8271     	41294635.9259    	41294641.8198	22         	False   	False  
41294642.4026     	41294643.509     	41294651.9981	40         	False   	False  
41294652.586      	41294653.6902    	41294657.9279	10         	False   	False  
41294658.5077     	41294659.7056    	41294661.2104	3          	False   	False  
41294661.801      	41294662.9095    	41294665.57  	8          	False   	False  
41294666.1664     	41294667.2718    	41294669.1284	5          	False   	False  
41294669.7528     	41294670.9636    	41294678.3588	20         	False   	False  
41294679.238      	41294680.3901    	41294687.4117	19         	False   	False  
