time_overall_start	time_search_start	time_end	assignments	solution	timeout
1806830.57236	1806833.59161	1806838.13135	40	False	False
1806839.41779	1806842.37078	1806918.53571	828	False	False
1806919.8113	1806922.72243	1806932.33653	88	False	False
1806933.66273	1806936.62958	1806938.45276	15	False	False
1806939.65426	1806942.48165	1806977.42212	357	False	False
1806978.62603	1806981.33655	1807093.42748	1184	False	False
1807094.69434	1807097.55637	1807097.82113	1	False	False
1807098.89733	1807101.59279	1807186.06671	891	False	False
1807187.36248	1807190.18024	1807204.18347	136	False	False
1807205.4172	1807208.13405	1807208.38375	1	False	False
1807209.53223	1807212.28342	1807217.15117	41	False	False
1807218.67556	1807221.61259	1807238.07364	129	False	False
1807239.40827	1807242.38928	1807375.82616	1389	False	False
1807377.07947	1807379.82614	1807380.45053	4	False	False
1807381.53035	1807384.19539	1810199.94072	30931	False	False
1810201.15819	1810203.86148	1810204.00064	0	False	False
1810205.23979	1810207.99459	1810451.85826	2555	False	False
1810453.03114	1810455.77811	1810456.3245	3	False	False
1810457.47419	1810460.32899	1811276.04149	8450	False	False
1811277.22341	1811279.96496	1811403.83745	1413	False	False
1811405.02449	1811407.79044	1811421.26084	127	False	False
1811422.41475	1811425.1557	1811425.28251	0	False	False
1811426.49425	1811429.24544	1812280.35261	9712	False	False
1812281.6252	1812284.46554	1812367.66356	929	False	False
1812368.82289	1812371.5801	1812784.08407	4396	False	False
1812785.2193	1812787.91597	1812798.61501	104	False	False
1812799.7897	1812802.50264	1813001.72891	2089	False	False
1813002.92589	1813005.81864	1813386.21496	4003	False	False
1813387.43363	1813390.17337	1813568.39012	2012	False	False
1813569.61331	1813572.36028	1814404.2254	8781	False	False
1814405.41364	1814408.13471	1814535.62856	1290	False	False
1814536.8912	1814539.92944	1814548.33451	79	False	False
1814549.51945	1814552.31792	1814584.18973	330	False	False
1814585.4331	1814588.31501	1814590.87312	21	False	False
1814592.02131	1814594.88786	1814623.46119	276	False	False
1814624.65396	1814627.39039	1814654.31373	259	False	False
1814655.49083	1814658.2384	1814659.61972	12	False	False
1814660.75345	1814663.54379	1814718.26547	578	False	False
1814719.50673	1814722.29918	1815068.0719	3853	False	False
1815069.42069	1815072.20802	1815509.98985	5099	False	False
1815511.19738	1815513.91152	1815826.7287	3719	False	False
1815827.92779	1815830.65217	1815833.43168	26	False	False
1815834.52233	1815837.56268	1815889.24612	563	False	False
1815890.42472	1815893.19639	1815895.53945	19	False	False
1815896.60722	1815899.36774	1816591.14933	7655	False	False
1816592.34089	1816595.07069	1816700.76105	1120	False	False
1816701.99116	1816704.72187	1816976.30465	2716	False	False
1816977.53718	1816980.25343	1816984.95099	43	False	False
1816986.14074	1816988.87838	1816989.74675	6	False	False
1816990.82957	1816993.50937	1817048.91538	591	False	False
1817050.16146	1817052.96415	1819227.46466	23461	False	False
1819228.79026	1819231.505	1819287.96401	596	False	False
1819289.12967	1819291.85737	1819420.16687	1381	False	False
1819421.33675	1819424.01293	1820148.92686	7331	False	False
1820150.10456	1820152.88045	1821902.77586	22111	False	False
1821904.00386	1821906.67975	1828487.36649	83671	False	False
1828488.60624	1828491.33363	1830648.66496	23727	False	False
1830649.88604	1830652.6794	1830720.24769	744	False	False
1830721.45762	1830724.18592	1830734.90091	96	False	False
1830736.19217	1830739.36414	1830739.78432	2	False	False
1830740.90148	1830743.88761	1830744.94724	7	False	False
1830746.09181	1830748.9183	1830807.7758	629	False	False
1830808.99567	1830811.69867	1832792.09456	23297	False	False
1832793.3048	1832796.02496	1832805.29087	86	False	False
1832806.50412	1832809.28904	1832809.59476	1	False	False
1832810.67096	1832813.36522	1832952.4819	1575	False	False
1832953.67436	1832956.37404	1832982.97088	269	False	False
1832984.18804	1832986.96965	1833131.61762	1673	False	False
1833132.83026	1833135.60736	1833562.96515	4756	False	False
1833564.15099	1833566.85127	1833567.22386	2	False	False
1833568.3106	1833572.02534	1833677.74371	1108	False	False
1833678.95575	1833681.6958	1833686.37318	48	False	False
1833687.54576	1833690.33189	1833691.42526	8	False	False
1833692.5379	1833695.35084	1833696.7939	11	False	False
1833697.91408	1833700.68726	1833752.31377	500	False	False
1833753.50322	1833756.21706	1834138.2727	4259	False	False
1834139.47631	1834142.2016	1834449.62815	3203	False	False
1834451.05194	1834453.76367	1834458.98292	50	False	False
1834460.282	1834463.13048	1834464.41541	9	False	False
1834465.51059	1834468.2678	1834469.144	6	False	False
1834470.3205	1834473.04579	1835140.71516	7316	False	False
1835141.93413	1835144.67387	1835147.48169	23	False	False
1835148.62415	1835151.4669	1835933.01665	8407	False	False
1835934.2064	1835936.90458	1835937.72084	6	False	False
1835938.77083	1835941.51238	1836014.33697	785	False	False
1836015.53003	1836018.41104	1836089.7519	763	False	False
1836090.95852	1836093.78711	1837253.80728	12161	False	False
1837254.9639	1837257.65334	1837302.04164	448	False	False
1837303.2079	1837305.90277	1837323.22195	163	False	False
1837324.38429	1837327.08548	1837328.61077	12	False	False
1837329.72402	1837332.45352	1837343.09412	92	False	False
1837344.27966	1837346.98356	1837462.25639	1310	True	False
1837466.66751	1837469.40605	1837566.17056	1004	False	False
1837567.35398	1837570.12204	1837571.15065	8	False	False
1837572.21209	1837574.9196	1837582.9548	74	False	False
1837584.18672	1837586.92285	1837591.10174	34	False	False
1837592.25474	1837594.95955	1852816.54382	209201	False	False
1852817.77363	1852820.53265	1852932.46695	1234	False	False
1852933.68201	1852936.37838	1853063.70536	1408	False	False
1853064.88818	1853067.63365	1853069.80894	17	False	False
1853070.99899	1853073.85922	1853076.02908	18	False	False
1853077.23088	1853080.02213	1853083.64892	32	False	False
1853084.86156	1853087.676	1853288.64624	2159	False	False
1853289.86099	1853292.73477	1853323.50718	307	False	False
1853324.73368	1853327.57584	1853373.54093	451	False	False
1853374.80629	1853377.65447	1853593.4966	2189	False	False
1853594.84208	1853597.66254	1853686.70842	913	False	False
1853687.9057	1853690.74394	1853704.94868	136	False	False
1853706.16524	1853708.95739	1853709.58991	4	False	False
1853710.7887	1853713.6417	1853856.18245	1802	False	False
1853857.38124	1853860.26887	1853870.68056	101	False	False
1853871.9179	1853874.7227	1853880.11725	47	False	False
1853881.39857	1853884.19374	1854175.57309	2990	False	False
1854176.80592	1854179.57698	1854509.74166	3437	False	False
1854510.99075	1854513.82326	1854568.16181	614	False	False
1854569.37837	1854572.25486	1854578.62711	69	False	False
1854579.8265	1854582.69486	1854583.9819	10	False	False
1854585.1093	1854587.96561	1854618.01273	328	False	False
1854619.23802	1854622.13499	1854629.76266	73	False	False
1854630.97079	1854633.82981	1854653.69114	207	False	False
1854654.88872	1854657.72304	1854658.77605	7	False	False
1854659.96791	1854662.84048	1854665.60583	23	False	False
1854666.78986	1854669.64797	1854671.607	16	False	False
1854672.74163	1854675.55246	1854684.29126	80	False	False
1854685.51987	1854688.34998	1854690.82526	22	False	False
1854692.0111	1854694.83699	1854736.69368	427	False	False
1854737.92228	1854740.76233	1854763.59744	229	False	False
1854764.8399	1854767.66157	1854768.85373	9	False	False
1854769.98475	1854772.9507	1854783.54913	98	False	False
1854784.77442	1854787.58495	1854797.74875	99	False	False
1854798.9897	1854801.79421	1854814.84052	120	False	False
1854816.05587	1854818.83116	1854818.94049	0	False	False
1854820.24019	1854823.15854	1854852.70205	274	False	False
1854853.8924	1854856.70112	1859716.44018	60554	False	False
1859717.70041	1859720.56184	1859720.94798	2	False	False
1859722.11786	1859724.95971	1859797.08369	738	False	False
1859798.3876	1859801.41379	1859827.09647	266	False	False
1859828.31785	1859831.14163	1859831.26452	0	False	False
1859832.57777	1859835.44763	1859836.93407	12	False	False
1859838.05725	1859840.86025	1860105.62108	2805	False	False
1860106.83342	1860109.66775	1860111.71442	16	False	False
1860112.87255	1860115.68277	1862210.475	24260	False	False
1862211.78132	1862214.61986	1862215.9069	10	False	False
1862217.02828	1862219.85838	1864470.43707	26793	False	False
1864471.66658	1864474.58222	1864477.06353	20	False	False
1864478.26232	1864481.09514	1864618.36032	1587	False	False
1864619.66935	1864622.61873	1864694.26922	803	False	False
1864695.50656	1864698.34841	1864698.85684	3	False	False
1864699.98575	1864702.91947	1864877.10853	1839	False	False
1864878.35341	1864881.13803	1865367.64037	5340	False	False
1865368.85873	1865371.67167	1865488.56738	1246	False	False
1865489.80382	1865492.69748	1865515.89373	231	False	False
1865517.17445	1865520.00094	1865526.63102	60	False	False
1865527.88704	1865530.65781	1865533.47104	25	False	False
