time_overall_start	time_search_start	time_end     	assignments	solution	timeout
43212054.2834     	43212054.6759    	43212314.5054	3011       	True    	False  
43212315.5238     	43212315.8864    	43212540.9216	2268       	True    	False  
43212541.9285     	43212542.287     	43213773.8194	11540      	True    	False  
43213774.8462     	43213775.2106    	43213930.2408	1656       	True    	False  
43213931.2612     	43213931.6402    	43214038.9956	1088       	True    	False  
43214040.0206     	43214040.3892    	43214063.9406	259        	True    	False  
43214064.9285     	43214065.2828    	43274065.3671	676966     	False   	True   
43274065.8791     	43274066.2559    	43274075.9866	103        	True    	False  
43274076.9631     	43274077.3212    	43320747.9852	383363     	False   	False  
43320748.0948     	43320748.4487    	43380748.5623	619808     	False   	True   
43380748.9942     	43380749.3578    	43440749.4454	696503     	False   	True   
43440749.8394     	43440750.2056    	43500750.3246	691572     	False   	True   
43500751.0668     	43500751.4315    	43500845.4039	957        	True    	False  
43500846.3906     	43500846.743     	43500854.4635	82         	True    	False  
43500855.4526     	43500855.8065    	43501082.9321	2479       	True    	False  
43501083.9396     	43501084.3025    	43561084.3817	546899     	False   	True   
43561084.617      	43561084.9832    	43561161.5807	813        	True    	False  
43561162.5696     	43561162.9223    	43561212.8644	463        	True    	False  
43561213.869      	43561214.2223    	43561347.7146	1376       	True    	False  
43561348.7224     	43561349.0893    	43561367.5458	182        	True    	False  
43561368.5307     	43561368.8855    	43561388.3463	199        	True    	False  
43561389.3324     	43561389.6782    	43561790.0867	4280       	True    	False  
43561791.1075     	43561791.4711    	43621791.544 	635899     	False   	True   
43621791.997      	43621792.3578    	43621813.7953	226        	True    	False  
43621814.7818     	43621815.1372    	43621884.2202	803        	True    	False  
43621885.2037     	43621885.5522    	43681885.7058	715304     	False   	True   
43681886.3922     	43681886.7543    	43681903.8129	174        	True    	False  
43681904.7951     	43681905.1469    	43681971.8237	752        	True    	False  
43681972.8128     	43681973.1682    	43741973.2851	660315     	False   	True   
43741973.8062     	43741974.1682    	43750247.0742	66501      	True    	False  
43750248.0986     	43750248.46      	43810248.5835	599024     	False   	True   
43810248.9904     	43810249.3564    	43810644.0325	3710       	True    	False  
43810645.0469     	43810645.4087    	43870645.5445	674010     	False   	True   
43870646.0873     	43870646.4514    	43874115.1271	41573      	True    	False  
43874116.1505     	43874116.5138    	43874218.7298	1058       	True    	False  
43874219.7403     	43874220.1063    	43879707.5429	57669      	True    	False  
43879708.5715     	43879708.9336    	43879783.0103	788        	True    	False  
43879784.0335     	43879784.3934    	43879866.3857	753        	True    	False  
43879867.3709     	43879867.73      	43885418.7175	60571      	True    	False  
43885419.7283     	43885420.0865    	43945420.1578	586213     	False   	True   
43945420.6572     	43945421.0232    	43945479.4072	559        	True    	False  
43945480.3888     	43945480.7415    	43945518.794 	349        	True    	False  
43945519.7762     	43945520.1277    	43945608.6727	1005       	True    	False  
43945609.6643     	43945610.0218    	43945681.3298	820        	True    	False  
43945682.3289     	43945682.6807    	43946015.4463	3537       	True    	False  
43946016.4692     	43946016.8324    	43946711.3658	7458       	True    	False  
43946712.3845     	43946712.7477    	43946769.614 	622        	True    	False  
43946770.6116     	43946770.9634    	43946783.7561	136        	True    	False  
43946784.7317     	43946785.0789    	43947142.2194	2502       	False   	False  
43947142.3287     	43947142.6832    	44007142.7356	605187     	False   	True   
44007143.17       	44007143.5296    	44007899.187 	8034       	True    	False  
44007900.2006     	44007900.5632    	44067900.6954	652815     	False   	True   
44067901.2036     	44067901.571     	44068472.1057	5734       	True    	False  
44068473.1208     	44068473.4852    	44128473.6078	697131     	False   	True   
44128474.0777     	44128474.4376    	44130681.2566	24341      	True    	False  
44130682.3015     	44130682.6774    	44134904.4569	43958      	True    	False  
44134905.4888     	44134905.8523    	44137231.1264	25601      	True    	False  
44137232.1532     	44137232.5107    	44145043.8022	71875      	True    	False  
44145044.8284     	44145045.1964    	44145179.5252	1307       	True    	False  
44145180.5261     	44145180.8764    	44146243.8254	7771       	True    	False  
44146244.8326     	44146245.1893    	44146256.4768	121        	True    	False  
44146257.4624     	44146257.8112    	44146415.1443	1339       	True    	False  
44146416.1536     	44146416.5118    	44146437.6153	205        	True    	False  
44146438.6044     	44146438.9574    	44146453.3754	129        	True    	False  
44146454.3498     	44146454.6956    	44146638.7584	1386       	True    	False  
44146639.7581     	44146640.125     	44206640.2641	521953     	False   	True   
44206640.7451     	44206641.1114    	44236865.1222	325879     	True    	False  
44236866.1318     	44236866.4881    	44256202.5163	211818     	True    	False  
44256203.5374     	44256203.9021    	44316203.9892	636660     	False   	True   
44316204.4064     	44316204.7738    	44316294.2537	1049       	True    	False  
44316295.2477     	44316295.6055    	44376295.7932	623528     	False   	True   
44376296.2742     	44376296.6338    	44376544.3517	2465       	True    	False  
44376545.3613     	44376545.7219    	44376567.8492	241        	True    	False  
44376568.847      	44376569.2178    	44376622.7359	624        	True    	False  
44376623.7326     	44376624.0898    	44376639.1415	171        	True    	False  
44376640.1289     	44376640.4771    	44376669.3269	298        	True    	False  
44376670.3031     	44376670.6486    	44377101.5883	3746       	True    	False  
44377102.6027     	44377102.9651    	44386348.4784	89676      	True    	False  
44386349.4938     	44386349.8558    	44388842.1232	25736      	True    	False  
44388843.1328     	44388843.4901    	44388901.5732	620        	True    	False  
44388902.5578     	44388902.9075    	44388940.2238	421        	True    	False  
44388941.2021     	44388941.5506    	44390520.7494	16390      	True    	False  
44390521.7684     	44390522.1304    	44390587.69  	676        	True    	False  
44390588.6885     	44390589.0439    	44391170.459 	5920       	True    	False  
44391171.4809     	44391171.8421    	44451171.9731	666823     	False   	True   
44451172.4644     	44451172.8315    	44451188.2956	156        	True    	False  
44451189.2706     	44451189.6197    	44451209.8596	208        	True    	False  
44451210.8413     	44451211.194     	44451648.0638	4637       	True    	False  
44451649.0788     	44451649.4415    	44451731.2991	905        	True    	False  
44451732.3154     	44451732.6783    	44452286.1357	4657       	True    	False  
44452287.1484     	44452287.5083    	44452354.7341	766        	True    	False  
44452355.7248     	44452356.0799    	44452398.4649	444        	True    	False  
44452399.4513     	44452399.8061    	44452406.9085	75         	True    	False  
44452407.8953     	44452408.2543    	44452702.8288	3001       	True    	False  
44452703.868      	44452704.224     	44452714.2839	97         	True    	False  
44452715.258      	44452715.6185    	44452752.5442	346        	True    	False  
44452753.524      	44452753.8779    	44453014.9948	2557       	True    	False  
44453016.0098     	44453016.3674    	44453166.9496	1532       	True    	False  
44453167.9771     	44453168.3385    	44513168.4662	627957     	False   	True   
44513168.8566     	44513169.2183    	44573169.3704	649037     	False   	True   
