time_overall_start	time_search_start	time_end     	assignments	solution	timeout
5083.98716995     	5088.50852962    	5098.07233031	49         	True    	False  
5106.42107771     	5108.42558431    	5139.12028817	212        	True    	False  
5142.13292153     	5143.5211666     	5158.48222555	67         	True    	False  
5160.45540703     	5161.54967788    	5170.96739507	43         	True    	False  
5172.71889107     	5173.79388491    	5180.2239686 	43         	True    	False  
5182.77696604     	5184.11551259    	5193.3597368 	61         	True    	False  
5196.72266936     	5198.13320345    	5205.99339944	55         	True    	False  
5207.81236493     	5209.17079089    	5215.00629966	40         	True    	False  
5216.91381887     	5218.01230656    	5230.00139457	64         	True    	False  
5235.15407593     	5236.63268192    	5244.17360262	49         	True    	False  
5247.00521292     	5248.15008589    	5255.53407977	47         	True    	False  
5257.423828       	5258.48888214    	5268.34665705	64         	True    	False  
5280.67821299     	5281.79477286    	5287.60437817	34         	True    	False  
5295.73595814     	5296.91245743    	5333.87580011	153        	True    	False  
5336.05801654     	5337.14144407    	5371.83341421	226        	True    	False  
5373.66743986     	5374.72827716    	5388.99927982	77         	True    	False  
5390.86252217     	5391.974564      	5397.8221209 	42         	True    	False  
5399.55343629     	5400.60704472    	5406.88050279	43         	True    	False  
5408.84314216     	5409.95669001    	5425.1255791 	128        	True    	False  
5427.78038318     	5429.90958787    	5439.08363175	43         	True    	False  
5442.10891564     	5443.36222172    	5474.11144334	191        	True    	False  
5481.02164476     	5482.81169475    	5492.50591638	44         	True    	False  
5496.62848315     	5498.06100507    	5506.94137594	43         	True    	False  
5509.08865281     	5510.24015224    	5515.48982099	34         	True    	False  
5517.31330453     	5518.48016532    	5525.66114832	43         	True    	False  
5529.84064248     	5530.96714206    	5558.54047823	175        	True    	False  
5560.97419924     	5562.26545691    	5567.89644879	38         	True    	False  
5569.60607756     	5570.66691486    	5582.82708623	71         	True    	False  
5589.31590452     	5590.40053686    	5599.23452245	57         	True    	False  
5601.08692149     	5602.20890302    	5608.87422632	50         	True    	False  
5610.59289119     	5611.66396939    	5618.73290484	60         	True    	False  
5620.48891889     	5621.59011741    	5627.92652693	34         	True    	False  
5631.36204943     	5640.38338335    	5648.52881866	34         	True    	False  
5650.38091649     	5651.45350072    	5657.90075298	41         	True    	False  
5659.66339349     	5660.75133907    	5678.58467075	108        	True    	False  
5680.71477904     	5681.79880898    	5695.21409365	62         	True    	False  
5697.35865969     	5698.47973762    	5710.18689953	84         	True    	False  
5720.371781       	5721.4907505     	5729.81479925	38         	True    	False  
5731.61268053     	5732.73134883    	5744.48579963	53         	True    	False  
5748.42071687     	5759.39354564    	8611.84167922	25831      	True    	False  
