time_overall_start	time_search_start	time_end     	assignments	solution	timeout
14086985.4368     	14086987.3112    	14086987.444 	0          	False   	False  
14086988.1254     	14086989.3711    	14086990.9371	11         	False   	False  
14086991.7859     	14086993.9076    	14086995.1085	8          	False   	False  
14086995.7789     	14086997.0295    	14086997.7434	4          	False   	False  
14086998.3783     	14086999.4765    	14087001.9997	18         	False   	False  
14087002.7355     	14087003.8238    	14087004.6205	5          	False   	False  
14087005.1313     	14087006.175     	14087006.862 	4          	False   	False  
14087007.6126     	14087008.8186    	14087009.0987	1          	False   	False  
14087009.5858     	14087010.7255    	14087013.4553	21         	False   	False  
14087014.0716     	14087015.2246    	14087018.5391	25         	False   	False  
14087019.1035     	14087020.2083    	14087021.2743	7          	False   	False  
14087021.8426     	14087022.989     	14087023.877 	5          	False   	False  
14087024.4688     	14087025.5303    	14087029.0173	27         	False   	False  
14087029.6733     	14087030.867     	14087032.4501	11         	False   	False  
14087033.5739     	14087035.3715    	14087035.5025	0          	False   	False  
14087036.6188     	14087037.8263    	14087038.2537	2          	False   	False  
14087038.8058     	14087040.4437    	14087040.5934	0          	False   	False  
14087041.2028     	14087042.3964    	14087043.9296	10         	False   	False  
14087044.5299     	14087045.6576    	14087048.1449	19         	False   	False  
14087048.9214     	14087050.0633    	14087051.9428	13         	False   	False  
14087052.6485     	14087053.8042    	14087054.9949	8          	False   	False  
14087055.5114     	14087056.5617    	14087057.0936	3          	False   	False  
14087057.6075     	14087058.9704    	14087059.3698	2          	False   	False  
14087059.9707     	14087061.0792    	14087062.1298	7          	False   	False  
14087062.6505     	14087063.6734    	14087064.0822	2          	False   	False  
14087064.5599     	14087065.671     	14087065.7948	0          	False   	False  
14087066.362      	14087067.4327    	14087072.9924	45         	False   	False  
14087073.6649     	14087074.7975    	14087074.9598	0          	False   	False  
14087075.5213     	14087076.8484    	14087077.2703	2          	False   	False  
14087077.864      	14087079.0297    	14087080.7176	12         	False   	False  
14087081.3038     	14087082.9769    	14087083.1055	0          	False   	False  
14087083.8694     	14087085.0796    	14087095.504 	86         	False   	False  
14087096.1567     	14087097.2853    	14087097.8256	3          	False   	False  
14087098.3949     	14087099.4973    	14087106.7283	62         	False   	False  
